date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),샤인마스캇_거래량의_1주전_평균,샤인마스캇_가격의_1주전_평균,샤인마스캇_거래량의_2주전_평균,샤인마스캇_가격의_2주전_평균,계절
2019-05-27,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-28,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-29,수요일,2.0,32500.0,0.0,0.0,0.0,0.0,1
2019-05-30,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-31,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-06-01,토요일,20.0,40000.0,0.0,0.0,0.0,0.0,2
2019-06-02,일요일,0.0,0.0,0.0,0.0,0.0,0.0,2
2019-06-03,월요일,20.0,36500.0,11.0,36250.0,11.0,36250.0,2
2019-06-04,화요일,64.0,36875.0,11.0,36250.0,11.0,36250.0,2
2019-06-05,수요일,0.0,0.0,11.0,36250.0,11.0,36250.0,2
2019-06-06,목요일,40.0,35250.0,11.0,36250.0,11.0,36250.0,2
2019-06-07,금요일,0.0,0.0,11.0,36250.0,11.0,36250.0,2
2019-06-08,토요일,230.0,35217.0,11.0,36250.0,11.0,36250.0,2
2019-06-09,일요일,0.0,0.0,11.0,36250.0,11.0,36250.0,2
2019-06-10,월요일,180.0,33972.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-11,화요일,0.0,0.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-12,수요일,44.0,24091.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-13,목요일,416.0,27308.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-14,금요일,60.0,37250.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-15,토요일,386.0,35453.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-16,일요일,0.0,0.0,88.5,35960.5,62.666666666666664,36057.0,2
2019-06-17,월요일,244.0,31926.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-18,화요일,120.0,32083.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-19,수요일,210.0,36310.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-20,목요일,92.0,36576.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-21,금요일,220.0,36773.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-22,토요일,1268.0,30840.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-23,일요일,0.0,0.0,217.2,31614.8,160.0,33546.22222222222,2
2019-06-24,월요일,1004.0,31368.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-25,화요일,558.0,31638.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-26,수요일,834.0,29932.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-27,목요일,466.0,26910.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-28,금요일,528.0,29441.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-29,토요일,1239.0,28311.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-06-30,일요일,0.0,0.0,359.0,34084.666666666664,294.54545454545456,32962.0,2
2019-07-01,월요일,834.0,25869.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-02,화요일,798.0,25229.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-03,수요일,294.0,29582.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-04,목요일,648.0,26826.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-05,금요일,874.0,29255.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-06,토요일,872.0,26303.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-07,일요일,0.0,0.0,771.5,29600.0,565.25,31842.333333333332,2
2019-07-08,월요일,1200.0,22468.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-09,화요일,1348.0,23057.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-10,수요일,3032.0,21685.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-11,목요일,2976.0,23612.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-12,금요일,1910.0,21375.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-13,토요일,1278.0,19491.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-14,일요일,0.0,0.0,720.0,27177.333333333332,745.75,28388.666666666668,2
2019-07-15,월요일,2094.0,17215.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-16,화요일,2288.0,18199.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-17,수요일,3008.0,20399.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-18,목요일,3068.0,17547.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-19,금요일,3292.0,18368.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-20,토요일,3220.0,18673.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-21,일요일,0.0,0.0,1957.3333333333333,21948.0,1338.6666666666667,24562.666666666668,2
2019-07-22,월요일,4340.0,15846.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-23,화요일,3354.0,15590.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-24,수요일,5092.0,17502.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-25,목요일,2618.0,13398.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-26,금요일,3554.0,14484.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-27,토요일,4014.0,15129.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-28,일요일,0.0,0.0,2828.3333333333335,18400.166666666668,2392.8333333333335,20174.083333333332,2
2019-07-29,월요일,5584.0,15350.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-07-30,화요일,3842.0,14567.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-07-31,수요일,4752.0,14788.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-08-01,목요일,6000.0,14641.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-08-02,금요일,6536.0,14743.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-08-03,토요일,1002.0,13758.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-08-04,일요일,0.0,0.0,3828.6666666666665,15324.833333333334,3328.5,16862.5,2
2019-08-05,월요일,8994.0,13433.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-06,화요일,10136.0,12412.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-07,수요일,10400.5,13681.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-08,목요일,10007.0,14077.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-09,금요일,11483.0,13653.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-10,토요일,12921.0,13865.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-11,일요일,0.0,0.0,4619.333333333333,14641.166666666666,4224.0,14983.0,2
2019-08-12,월요일,13261.0,13707.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-13,화요일,16648.0,13561.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-14,수요일,14189.0,14135.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-15,목요일,17065.0,13304.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-16,금요일,17567.0,13743.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-17,토요일,15137.0,13246.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-18,일요일,0.0,0.0,10656.916666666666,13520.166666666666,7638.125,14080.666666666666,2
2019-08-19,월요일,21196.0,12629.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-20,화요일,18940.0,12121.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-21,수요일,20071.0,12068.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-22,목요일,18888.0,11695.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-23,금요일,20232.0,11300.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-24,토요일,21706.0,12649.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-25,일요일,0.0,0.0,15644.5,13616.0,13150.708333333334,13568.083333333334,2
2019-08-26,월요일,28842.0,13012.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-08-27,화요일,37081.5,13098.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-08-28,수요일,18878.0,12370.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-08-29,목요일,26618.0,12543.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-08-30,금요일,24274.0,12147.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-08-31,토요일,31350.0,12604.0,20172.166666666668,12077.0,17908.333333333332,12846.5,2
2019-09-01,일요일,24.0,12167.0,20172.166666666668,12077.0,17908.333333333332,12846.5,3
2019-09-02,월요일,41346.0,12701.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-03,화요일,41304.3,12443.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-04,수요일,38769.0,12713.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-05,목요일,46168.0,11871.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-06,금요일,47651.0,11378.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-07,토요일,50332.0,11201.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-08,일요일,236.0,9897.0,23866.785714285714,12563.0,22161.576923076922,12338.692307692309,3
2019-09-09,월요일,76097.5,11512.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-10,화요일,72862.0,11462.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-11,수요일,64884.0,11347.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-12,목요일,29548.0,11756.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-13,금요일,0.0,0.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-14,토요일,0.0,0.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-15,일요일,0.0,0.0,37972.32857142857,11743.42857142857,30919.557142857142,12153.214285714286,3
2019-09-16,월요일,21964.0,12547.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-17,화요일,43439.5,11704.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-18,수요일,47555.0,10233.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-19,목요일,43983.0,9658.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-20,금요일,45263.0,9455.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-21,토요일,50534.6,8914.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-22,일요일,0.0,0.0,60847.875,11519.25,46290.70909090909,11661.90909090909,3
2019-09-23,월요일,23670.0,9829.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-24,화요일,34365.0,9828.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-25,수요일,46459.0,9556.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-26,목요일,56655.4,10084.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-27,금요일,51892.0,9366.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-28,토요일,51592.5,8912.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-29,일요일,0.0,0.0,42123.183333333334,10418.5,49613.06,10858.8,3
2019-09-30,월요일,55092.2,9134.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-01,화요일,53627.0,8820.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-02,수요일,46968.0,8580.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-03,목요일,18290.0,8819.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-04,금요일,25396.0,9818.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-05,토요일,48140.0,10021.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-06,일요일,0.0,0.0,44105.65,9595.833333333334,43114.416666666664,10007.166666666666,3
2019-10-07,월요일,65416.0,9923.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-08,화요일,44726.0,10056.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-09,수요일,51408.6,10085.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-10,목요일,63543.1,9939.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-11,금요일,70681.7,9957.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-12,토요일,65907.0,9559.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-13,일요일,0.0,0.0,41252.200000000004,9198.666666666666,42678.925,9397.25,3
2019-10-14,월요일,64742.3,9431.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-15,화요일,59123.1,9446.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-16,수요일,46228.2,9351.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-17,목요일,49702.0,9567.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-18,금요일,50696.9,9571.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-19,토요일,58717.2,9473.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-20,일요일,0.0,0.0,60280.4,9919.833333333334,50766.299999999996,9559.25,3
2019-10-21,월요일,51444.5,9945.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-22,화요일,44372.5,9693.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-23,수요일,40839.2,9785.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-24,목요일,38746.0,9971.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-25,금요일,34980.2,10265.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-26,토요일,45214.0,10273.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-27,일요일,0.0,0.0,54868.28333333333,9473.166666666666,57574.34166666667,9696.5,3
2019-10-28,월요일,32564.0,10246.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-10-29,화요일,30054.0,11017.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-10-30,수요일,24800.0,11342.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-10-31,목요일,28802.0,11539.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-11-01,금요일,30471.8,11536.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-11-02,토요일,30760.8,11985.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-11-03,일요일,0.0,0.0,42599.4,9988.666666666666,48733.84166666667,9730.916666666666,3
2019-11-04,월요일,31331.0,12101.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-05,화요일,26778.1,12414.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-06,수요일,26908.0,12381.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-07,목요일,28434.3,12262.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-08,금요일,25888.0,12458.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-09,토요일,25365.2,12193.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-10,일요일,0.0,0.0,29575.43333333333,11277.5,36087.416666666664,10633.083333333334,3
2019-11-11,월요일,23356.0,12906.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-12,화요일,27103.0,9268.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-13,수요일,23518.0,13043.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-14,목요일,21459.2,12571.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-15,금요일,24061.2,12801.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-16,토요일,23179.5,12177.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-17,일요일,0.0,0.0,27450.766666666674,12301.5,28513.099999999995,11789.5,3
2019-11-18,월요일,19458.0,12701.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-19,화요일,18613.5,12505.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-20,수요일,18265.0,12454.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-21,목요일,16616.5,12171.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-22,금요일,18267.0,11607.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-23,토요일,16729.5,11869.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-24,일요일,0.0,0.0,23779.483333333334,12127.666666666666,25615.125000000004,12214.583333333334,3
2019-11-25,월요일,14332.0,12518.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-11-26,화요일,15604.0,12359.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-11-27,수요일,16863.0,12442.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-11-28,목요일,14962.5,12253.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-11-29,금요일,16976.0,12498.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-11-30,토요일,21096.0,12144.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,3
2019-12-01,일요일,0.0,0.0,17991.583333333332,12217.833333333334,20885.533333333333,12172.75,0
2019-12-02,월요일,24149.4,12283.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-03,화요일,21550.5,11628.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-04,수요일,22087.6,11384.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-05,목요일,22158.4,11297.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-06,금요일,16514.0,11516.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-07,토요일,15714.0,11290.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-08,일요일,0.0,0.0,16638.916666666668,12369.0,17315.25,12293.416666666666,0
2019-12-09,월요일,21527.8,11722.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-10,화요일,15804.8,11447.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-11,수요일,15782.8,11488.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-12,목요일,22162.4,12469.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-13,금요일,20600.1,11165.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-14,토요일,18024.2,10845.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-15,일요일,0.0,0.0,20362.316666666666,11566.333333333334,18500.616666666665,11967.666666666666,0
2019-12-16,월요일,19195.8,11427.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-17,화요일,20437.0,11165.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-18,수요일,18774.3,11399.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-19,목요일,19858.3,11298.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-20,금요일,19364.8,11528.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-21,토요일,18887.4,11053.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-22,일요일,0.0,0.0,18983.68333333333,11522.666666666666,19672.999999999996,11544.5,0
2019-12-23,월요일,25332.8,11798.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-24,화요일,24452.4,11428.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-25,수요일,19695.0,11865.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-26,목요일,20232.0,11651.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-27,금요일,21609.6,12229.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-28,토요일,24568.6,11693.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-29,일요일,0.0,0.0,19419.600000000002,11311.666666666666,19201.641666666663,11417.166666666666,0
2019-12-30,월요일,20733.2,12585.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2019-12-31,화요일,20775.6,12822.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-01,수요일,0.0,0.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-02,목요일,174.0,11112.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-03,금요일,22098.8,13399.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-04,토요일,17466.8,13786.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-05,일요일,0.0,0.0,22648.399999999998,11777.333333333334,21034.0,11544.5,0
2020-01-06,월요일,23441.4,14737.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-07,화요일,25356.0,14049.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-08,수요일,18238.0,14087.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-09,목요일,23020.4,13627.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-10,금요일,19744.9,13447.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-11,토요일,23780.0,13259.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-12,일요일,0.0,0.0,16249.680000000002,12740.8,19739.890909090907,12215.272727272728,0
2020-01-13,월요일,22755.2,14411.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-14,화요일,25930.4,12811.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-15,수요일,25008.0,13828.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-16,목요일,24752.0,13049.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-17,금요일,23691.4,12945.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-18,토요일,24994.8,12893.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-19,일요일,0.0,0.0,22263.449999999997,13867.666666666666,19529.918181818182,13355.454545454546,0
2020-01-20,월요일,31999.2,13645.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-21,화요일,28836.4,13277.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-22,수요일,28889.6,14370.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-23,목요일,20994.4,14662.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-24,금요일,4902.0,14395.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-25,토요일,0.0,0.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-26,일요일,0.0,0.0,24521.966666666664,13322.833333333334,23392.708333333332,13595.25,0
2020-01-27,월요일,0.0,0.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-01-28,화요일,3714.0,15821.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-01-29,수요일,4220.0,16794.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-01-30,목요일,6691.2,17770.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-01-31,금요일,6537.6,17856.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-02-01,토요일,7054.8,18088.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-02-02,일요일,0.0,0.0,23124.32,14069.8,23886.67272727273,13662.363636363636,0
2020-02-03,월요일,7292.4,18472.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-04,화요일,7343.2,17779.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-05,수요일,6820.0,15025.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-06,목요일,3165.2,15860.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-07,금요일,3184.0,15188.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-08,토요일,3302.0,14797.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-09,일요일,0.0,0.0,5643.52,17265.8,14383.919999999998,15667.8,0
2020-02-10,월요일,4784.4,13797.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-11,화요일,4130.0,17243.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-12,수요일,3332.8,14330.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-13,목요일,3709.2,15652.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-14,금요일,1728.0,13768.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-15,토요일,1446.0,15240.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-16,일요일,0.0,0.0,5184.466666666666,16186.833333333334,5393.127272727273,16677.272727272728,0
2020-02-17,월요일,1064.0,16871.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-18,화요일,2648.0,13646.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-19,수요일,1077.2,15401.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-20,목요일,1658.0,17108.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-21,금요일,1206.0,16508.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-22,토요일,3146.4,15321.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-23,일요일,0.0,0.0,3188.4,15005.0,4186.433333333333,15595.916666666666,0
2020-02-24,월요일,715.6,19561.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
2020-02-25,화요일,1732.0,17716.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
2020-02-26,수요일,1336.0,20103.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
2020-02-27,목요일,1128.0,20042.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
2020-02-28,금요일,424.0,17705.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
2020-02-29,토요일,1462.0,19772.0,1799.9333333333334,15809.166666666666,2494.166666666667,15407.083333333334,0
