date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),소비자물가지수,자동차용경유,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차,수출(중량),수출(금액),수입(중량),수입(금액),재배면적(ha),블루베리_거래물량(kg),최저시급,경제활동인구,실업률 (%)
2016-05-24,화요일,0.0,0.0,95.63,1180.74,18.97,0.0,11.78,7.8,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-25,수요일,0.0,0.0,95.63,1185.69,19.93,0.0,0.0,14.68,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-26,목요일,0.0,0.0,95.63,1189.97,21.62,0.0,0.0,13.66,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-27,금요일,0.0,0.0,95.63,1194.28,23.36,0.0,0.0,10.71,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-28,토요일,0.0,0.0,95.63,1197.22,22.28,0.0,0.0,11.75,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-29,일요일,0.0,0.0,95.63,1198.23,21.55,0.0,0.33,11.96,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-30,월요일,0.0,0.0,95.63,1201.06,23.92,0.0,0.0,13.85,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-05-31,화요일,0.0,0.0,95.63,1204.04,23.69,0.0,0.0,13.37,116.36774193548388,408.80645161290323,71209.6677419355,149929.5806451613,14946.0,53.55,6030,952310,0.12
2016-06-01,수요일,0.0,0.0,95.611,1208.59,21.37,0.0,0.0,11.48,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-02,목요일,0.0,0.0,95.611,1210.95,20.85,0.0,0.0,17.3,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-03,금요일,0.0,0.0,95.611,1213.04,22.71,0.0,0.0,16.31,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-04,토요일,0.0,0.0,95.611,1214.69,20.04,0.0,0.1,6.11,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-05,일요일,0.0,0.0,95.611,1215.32,21.46,0.0,0.0,13.41,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-06,월요일,0.0,0.0,95.611,1216.25,18.31,0.0,1.09,3.95,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-07,화요일,0.0,0.0,95.611,1218.19,22.54,0.0,0.08,9.37,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-08,수요일,0.0,0.0,95.611,1219.88,21.51,0.0,3.78,5.87,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-09,목요일,0.0,0.0,95.611,1221.61,23.3,0.0,0.0,11.69,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-10,금요일,60.0,16500.0,95.611,1223.24,24.46,0.0,0.0,13.15,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-11,토요일,160.0,16500.0,95.611,1224.36,24.43,0.0,5.53,10.82,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-12,일요일,0.0,0.0,95.611,1224.67,23.2,0.0,0.1,5.69,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-13,월요일,180.0,16500.0,95.611,1226.12,23.9,0.0,0.41,9.29,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-14,화요일,76.0,16500.0,95.611,1227.97,23.48,0.0,0.51,9.36,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-15,수요일,106.0,16500.0,95.611,1228.8,22.62,0.0,2.3,7.21,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-16,목요일,160.0,14000.0,95.611,1229.47,23.69,0.0,0.2,7.55,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-17,금요일,0.0,0.0,95.611,1229.96,24.37,0.0,0.0,12.53,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-18,토요일,0.0,0.0,95.611,1230.07,25.43,0.0,0.0,14.82,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-19,일요일,0.0,0.0,95.611,1229.98,25.53,0.0,1.52,12.14,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-20,월요일,160.0,15000.0,95.611,1230.54,24.99,0.0,0.48,13.85,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-21,화요일,234.0,12466.0,95.611,1230.52,23.66,0.0,1.42,6.31,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-22,수요일,380.0,11553.0,95.611,1230.79,23.28,0.0,0.5,6.09,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-23,목요일,276.0,11826.0,95.611,1231.15,26.04,0.0,0.0,11.37,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-24,금요일,316.0,10785.0,95.611,1231.23,22.43,0.0,16.79,4.93,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-25,토요일,392.0,9788.0,95.611,1231.34,23.92,0.0,0.0,9.82,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-26,일요일,0.0,0.0,95.611,1231.16,24.14,0.0,0.0,13.48,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-27,월요일,280.0,11500.0,95.611,1231.78,23.0,0.0,0.02,10.39,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-28,화요일,322.0,12363.0,95.611,1231.82,23.35,0.0,0.03,10.92,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-29,수요일,392.0,9296.0,95.611,1232.03,23.52,0.0,0.02,7.62,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-06-30,목요일,432.0,9685.0,95.611,1232.11,24.66,0.0,2.87,12.03,825.1800000000001,5990.4,60499.823333333334,123424.9,14946.0,55.34,6030,955862,0.12
2016-07-01,금요일,104.0,7500.0,95.431,1232.32,24.65,0.0,45.02,6.92,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-02,토요일,0.0,0.0,95.431,1232.08,24.72,0.0,28.56,5.93,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-03,일요일,0.0,0.0,95.431,1231.96,22.71,0.0,19.69,5.15,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-04,월요일,0.0,0.0,95.431,1232.22,21.29,0.0,43.34,2.67,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-05,화요일,116.0,8810.0,95.431,1232.2,26.92,0.0,5.89,10.8,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-06,수요일,0.0,0.0,95.431,1232.17,24.29,0.0,106.32,6.41,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-07,목요일,94.0,8500.0,95.431,1232.05,22.7,0.0,7.88,11.49,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-08,금요일,60.0,9500.0,95.431,1231.97,25.61,0.0,0.04,11.91,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-09,토요일,136.0,8912.0,95.431,1231.63,27.29,0.0,0.0,12.6,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-10,일요일,0.0,0.0,95.431,1231.39,26.83,0.0,0.0,10.42,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-11,월요일,184.0,9370.0,95.431,1231.47,25.97,0.0,2.97,8.38,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-12,화요일,378.0,8984.0,95.431,1231.22,26.19,0.0,0.18,6.57,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-13,수요일,90.0,7000.0,95.431,1230.99,27.0,0.0,0.0,8.3,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-14,목요일,148.0,8311.0,95.431,1230.67,25.59,0.0,0.0,8.97,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-15,금요일,520.0,9644.0,95.431,1230.3,24.46,0.0,0.01,9.89,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-16,토요일,0.0,0.0,95.431,1229.54,21.9,0.0,12.86,2.57,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-17,일요일,0.0,0.0,95.431,1229.25,24.92,0.0,0.0,8.64,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-18,월요일,454.0,10194.0,95.431,1229.14,24.45,0.0,0.0,9.17,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-19,화요일,590.0,10305.0,95.431,1228.32,25.42,0.0,0.0,10.15,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-20,수요일,780.0,9281.0,95.431,1227.51,24.85,0.0,0.0,7.2,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-21,목요일,590.0,9156.0,95.431,1227.01,24.35,0.0,0.0,8.78,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-22,금요일,200.0,10195.0,95.431,1226.41,25.85,0.0,0.0,11.08,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-23,토요일,158.0,8000.0,95.431,1225.62,26.8,0.0,0.0,12.66,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-24,일요일,0.0,0.0,95.431,1225.08,28.1,0.0,0.0,11.34,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-25,월요일,270.0,10000.0,95.431,1224.72,28.01,0.0,1.52,7.58,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-26,화요일,888.0,9312.0,95.431,1223.96,29.06,0.0,0.0,9.91,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-27,수요일,400.0,8400.0,95.431,1223.04,29.41,0.0,0.0,10.39,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-28,목요일,332.0,9584.0,95.431,1222.3,29.55,0.0,0.22,10.64,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-29,금요일,986.0,8911.0,95.431,1221.66,28.18,0.0,5.39,11.6,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-30,토요일,274.0,6934.0,95.431,1220.97,29.12,0.0,20.83,9.81,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-07-31,일요일,0.0,0.0,95.431,1220.28,29.01,0.0,0.0,10.84,2284.393548387097,12504.225806451614,74552.87096774194,154788.1935483871,14946.0,53.55,6030,956448,0.12
2016-08-01,월요일,1450.0,9217.0,95.677,1219.48,28.38,0.0,1.62,10.92,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-02,화요일,440.0,9409.0,95.677,1217.7,26.72,0.0,0.71,8.23,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-03,수요일,568.0,7380.0,95.677,1216.41,26.44,0.0,1.82,10.15,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-04,목요일,1114.0,7161.0,95.677,1215.29,28.08,0.0,0.0,10.4,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-05,금요일,302.0,5712.0,95.677,1214.05,28.42,0.0,0.0,11.25,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-06,토요일,0.0,0.0,95.677,1212.89,29.01,0.0,0.0,11.78,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-07,일요일,0.0,0.0,95.677,1212.26,29.66,0.0,0.08,12.09,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-08,월요일,1122.0,8143.0,95.677,1211.56,28.44,0.0,41.72,12.01,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-09,화요일,758.0,8385.0,95.677,1209.86,27.3,0.0,0.2,9.45,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-10,수요일,724.0,9254.0,95.677,1208.77,28.88,0.0,0.0,12.53,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-11,목요일,826.0,8592.0,95.677,1207.7,30.01,0.0,0.0,12.75,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-12,금요일,986.0,8142.0,95.677,1206.75,30.62,0.0,0.0,12.47,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-13,토요일,970.0,7856.0,95.677,1205.79,30.56,0.0,0.0,12.22,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-14,일요일,0.0,0.0,95.677,1205.36,30.44,0.0,1.03,10.86,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-15,월요일,1060.0,8579.0,95.677,1205.11,29.61,0.0,0.0,10.15,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-16,화요일,1248.0,7798.0,95.677,1204.49,28.41,0.0,8.32,8.03,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-17,수요일,1452.0,8007.0,95.677,1203.66,28.61,0.0,0.0,10.98,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-18,목요일,1510.0,7079.0,95.677,1203.18,28.71,0.0,1.3,11.2,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-19,금요일,1420.0,6942.0,95.677,1202.91,29.03,0.0,0.0,11.85,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-20,토요일,832.0,6404.0,95.677,1202.61,27.96,0.0,0.0,12.04,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-21,일요일,0.0,0.0,95.677,1202.41,27.96,0.0,0.0,13.19,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-22,월요일,1010.0,8097.0,95.677,1202.61,28.53,0.0,0.0,12.69,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-23,화요일,804.0,6938.0,95.677,1203.35,27.68,0.0,0.87,9.47,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-24,수요일,1098.0,7156.0,95.677,1203.36,27.95,0.0,0.0,12.24,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-25,목요일,1508.0,7508.0,95.677,1203.4,28.14,0.0,0.0,15.92,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-26,금요일,1646.0,7550.0,95.677,1203.45,20.95,0.0,10.15,9.05,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-27,토요일,1504.0,7073.0,95.677,1203.53,21.81,0.0,0.08,11.52,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-28,일요일,0.0,0.0,95.677,1203.26,19.12,0.0,36.52,3.52,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-29,월요일,872.0,9654.0,95.677,1203.96,20.69,0.0,0.21,9.29,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-30,화요일,1384.0,8966.0,95.677,1204.15,20.89,0.0,0.26,9.49,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-08-31,수요일,1362.0,9605.0,95.677,1204.6,22.8,0.0,3.92,9.08,8975.093548387098,38478.903225806454,103202.6129032258,219732.2258064516,14946.0,53.55,6030,954827,0.12
2016-09-01,목요일,1722.0,8052.0,96.247,1204.69,25.97,0.0,0.25,9.62,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-02,금요일,1848.0,6590.0,96.247,1204.45,20.13,0.0,58.18,3.75,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-03,토요일,2040.0,7559.0,96.247,1204.24,21.95,0.0,24.4,5.54,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-04,일요일,0.0,0.0,96.247,1203.94,24.7,0.0,1.07,8.51,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-05,월요일,2330.0,7300.0,96.247,1204.27,23.95,0.0,2.18,6.1,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-06,화요일,2420.0,7598.0,96.247,1203.91,23.9,0.0,0.0,7.37,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-07,수요일,2120.0,6596.0,96.247,1203.76,23.48,0.0,1.0,9.83,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-08,목요일,1472.0,5522.0,96.247,1203.7,22.66,0.0,3.22,11.61,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-09,금요일,1208.0,5668.0,96.247,1203.61,23.15,0.0,0.61,9.82,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-10,토요일,2524.0,5982.0,96.247,1203.45,22.74,0.0,3.68,6.89,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-11,일요일,0.0,0.0,96.247,1203.18,22.67,0.0,0.5,7.72,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-12,월요일,4122.0,6993.0,96.247,1203.64,21.06,0.0,8.81,6.02,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-13,화요일,2848.0,7091.0,96.247,1203.68,21.53,0.0,0.0,10.94,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-14,수요일,448.0,8585.0,96.247,1203.51,21.96,0.0,0.0,10.63,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-15,목요일,0.0,0.0,96.247,1203.55,22.31,0.0,0.0,10.34,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-16,금요일,0.0,0.0,96.247,1203.43,21.76,0.0,5.38,4.61,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-17,토요일,0.0,0.0,96.247,1203.36,19.96,0.0,117.81,1.7,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-18,일요일,0.0,0.0,96.247,1203.19,18.95,0.0,6.53,2.94,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-19,월요일,984.0,8982.0,96.247,1203.5,19.68,0.0,0.0,4.75,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-20,화요일,1628.0,7781.0,96.247,1203.1,18.44,0.0,0.0,11.35,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-21,수요일,2310.0,7056.0,96.247,1202.83,18.09,0.0,0.0,13.01,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-22,목요일,2306.0,7136.0,96.247,1202.35,18.5,0.0,0.0,7.12,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-23,금요일,2086.0,6863.0,96.247,1202.22,19.88,0.0,0.0,11.57,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-24,토요일,1960.0,6819.0,96.247,1201.83,20.24,0.0,0.0,11.7,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
2016-09-25,일요일,0.0,0.0,96.247,1201.52,20.0,0.0,0.0,10.2,15522.683333333332,71185.66666666667,67658.94333333333,150934.23333333334,14946.0,55.34,6030,954448,0.12
