date,요일,팽이버섯_거래량(kg),팽이버섯_가격(원/kg),팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,계절
2018-12-07,금요일,115147.0,1487.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-08,토요일,113530.5,1479.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-09,일요일,0.0,0.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-10,월요일,124010.3,1581.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-11,화요일,119106.0,1552.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-12,수요일,117803.0,1586.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-13,목요일,117002.5,1591.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-14,금요일,115964.0,1679.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-15,토요일,118729.0,1755.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-16,일요일,0.0,0.0,116240.33333333333,1514.8333333333333,113908.83333333333,1585.6666666666667,0
2018-12-17,월요일,125146.0,1881.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-18,화요일,118948.0,1861.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-19,수요일,119330.0,1850.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-20,목요일,115403.0,1799.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-21,금요일,121695.0,1801.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-22,토요일,113800.0,1844.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-23,일요일,0.0,0.0,118769.13333333335,1624.0,117504.73333333334,1569.4166666666667,0
2018-12-24,월요일,122458.0,1900.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-25,화요일,118598.0,1917.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-26,수요일,124333.0,1900.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-27,목요일,125757.0,1871.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-28,금요일,131043.0,1814.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-29,토요일,126230.5,1857.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-30,일요일,0.0,0.0,119053.66666666667,1839.3333333333333,118911.40000000001,1731.6666666666667,0
2018-12-31,월요일,161796.9,2031.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-01,화요일,0.0,0.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-02,수요일,14193.0,1877.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-03,목요일,163635.6,2174.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-04,금요일,135549.0,2199.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-05,토요일,131520.0,2214.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-06,일요일,0.0,0.0,124736.58333333333,1876.5,121895.125,1857.9166666666667,0
2019-01-07,월요일,130952.5,2367.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-08,화요일,121551.5,2299.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-09,수요일,110529.5,2182.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-10,목요일,124271.0,2051.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-11,금요일,118069.0,2033.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-12,토요일,115712.2,2071.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-13,일요일,0.0,0.0,121338.9,2099.0,123192.18181818182,1977.6363636363637,0
2019-01-14,월요일,117231.2,2325.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-15,화요일,115786.5,2198.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-16,수요일,119060.0,2212.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-17,목요일,113680.2,2129.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-18,금요일,120506.3,2127.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-19,토요일,120502.0,2160.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-20,일요일,0.0,0.0,120180.95,2167.1666666666665,120707.29090909091,2136.181818181818,0
2019-01-21,월요일,130075.5,2318.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-22,화요일,126492.5,2193.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-23,수요일,124717.5,2134.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-24,목요일,121006.0,2112.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-25,금요일,117644.5,2061.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-26,토요일,112246.0,2141.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-27,일요일,0.0,0.0,117794.36666666668,2191.8333333333335,118987.65833333333,2179.5,0
2019-01-28,월요일,135684.1,2209.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-01-29,화요일,128376.5,2184.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-01-30,수요일,129832.0,2142.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-01-31,목요일,138785.5,2122.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-02-01,금요일,147924.8,1974.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-02-02,토요일,139460.5,1851.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-02-03,일요일,19340.0,1919.0,122030.33333333333,2159.8333333333335,119912.35000000002,2175.8333333333335,0
2019-02-04,월요일,85894.0,1687.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-05,화요일,0.0,0.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-06,수요일,0.0,0.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-07,목요일,4040.0,2055.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-08,금요일,103674.5,1821.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-09,토요일,115476.1,1752.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-10,일요일,0.0,0.0,119914.77142857142,2057.285714285714,120891.18461538463,2104.6153846153848,0
2019-02-11,월요일,133997.5,1708.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-12,화요일,127526.0,1633.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-13,수요일,123790.0,1489.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-14,목요일,123400.5,1428.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-15,금요일,127519.0,1327.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-16,토요일,120081.0,1313.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-17,일요일,0.0,0.0,77271.15,1828.75,104408.0,1974.1818181818182,0
2019-02-18,월요일,132868.0,1307.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-19,화요일,124440.5,1260.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-20,수요일,126524.5,1221.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-21,목요일,129768.9,1183.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-22,금요일,123777.0,1121.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-23,토요일,125506.0,1104.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-24,일요일,0.0,0.0,126052.33333333333,1483.0,106539.86000000002,1621.3,0
2019-02-25,월요일,134006.4,1152.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,0
2019-02-26,화요일,123409.5,1138.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,0
2019-02-27,수요일,122899.8,1143.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,0
2019-02-28,목요일,127317.8,1180.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,0
2019-03-01,금요일,127496.5,1115.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,1
2019-03-02,토요일,117922.5,1170.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,1
2019-03-03,일요일,0.0,0.0,127147.48333333334,1199.3333333333333,126599.90833333333,1341.1666666666667,1
2019-03-04,월요일,129532.2,1272.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-05,화요일,127262.5,1256.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-06,수요일,118834.0,1250.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-07,목요일,120878.0,1224.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-08,금요일,115737.0,1175.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-09,토요일,121404.5,1215.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-10,일요일,0.0,0.0,125508.75,1149.6666666666667,126328.11666666668,1174.5,1
2019-03-11,월요일,134463.2,1258.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-12,화요일,130389.0,1273.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-13,수요일,128796.0,1296.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-14,목요일,131483.5,1287.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-15,금요일,118752.4,1314.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-16,토요일,121664.0,1350.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-17,일요일,0.0,0.0,122274.7,1232.0,123891.72499999999,1190.8333333333333,1
2019-03-18,월요일,135236.6,1454.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-19,화요일,129440.6,1444.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-20,수요일,119872.6,1475.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-21,목요일,132594.4,1451.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-22,금요일,129285.2,1433.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-23,토요일,128941.3,1438.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-24,일요일,0.0,0.0,127591.34999999999,1296.3333333333333,124933.02499999998,1264.1666666666667,1
2019-03-25,월요일,129355.0,1552.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-26,화요일,128519.6,1647.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-27,수요일,124512.0,1642.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-28,목요일,127123.0,1566.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-29,금요일,128845.0,1503.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-30,토요일,128878.5,1498.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-03-31,일요일,0.0,0.0,129228.45000000001,1449.1666666666667,128409.89999999998,1372.75,1
2019-04-01,월요일,133067.8,1543.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-02,화요일,128532.5,1563.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-03,수요일,124260.5,1578.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-04,목요일,125797.0,1534.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-05,금요일,118719.0,1529.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-06,토요일,115605.4,1620.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-07,일요일,0.0,0.0,127872.18333333333,1568.0,128550.31666666667,1508.5833333333333,1
2019-04-08,월요일,132515.0,1776.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-09,화요일,123659.5,1689.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-10,수요일,124657.0,1618.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-11,목요일,118405.5,1620.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-12,금요일,112585.0,1679.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-13,토요일,113515.5,1781.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-14,일요일,0.0,0.0,124330.36666666668,1561.1666666666667,126101.27499999998,1564.5833333333333,1
2019-04-15,월요일,126769.4,1882.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-16,화요일,118127.5,1950.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-17,수요일,118379.4,1960.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-18,목요일,115661.0,1865.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-19,금요일,116726.5,1820.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-20,토요일,109636.0,1822.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-21,일요일,0.0,0.0,120889.58333333333,1693.8333333333333,122609.97500000002,1627.5,1
2019-04-22,월요일,123355.5,1892.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-23,화요일,119763.2,1879.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-24,수요일,113371.0,1791.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-25,목요일,116739.0,1637.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-26,금요일,119387.7,1552.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-27,토요일,120579.2,1506.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-28,일요일,0.0,0.0,117549.96666666667,1883.1666666666667,119219.77500000001,1788.5,1
2019-04-29,월요일,131010.5,1505.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-04-30,화요일,121539.5,1485.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-01,수요일,118922.0,1446.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-02,목요일,124653.2,1452.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-03,금요일,118209.8,1474.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-04,토요일,117901.5,1657.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-05,일요일,0.0,0.0,118865.93333333333,1709.5,118207.95,1796.3333333333333,1
2019-05-06,월요일,131752.0,1958.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-07,화요일,127675.5,1881.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-08,수요일,122201.6,1773.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-09,목요일,124394.0,1686.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-10,금요일,124413.0,1678.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-11,토요일,125245.0,1705.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-12,일요일,0.0,0.0,122039.41666666667,1503.1666666666667,120452.675,1606.3333333333333,1
2019-05-13,월요일,131872.0,1729.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-14,화요일,127602.0,1664.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-15,수요일,136139.2,1521.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-16,목요일,120048.2,1469.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-17,금요일,121778.5,1303.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-18,토요일,115209.3,1211.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-19,일요일,0.0,0.0,125946.84999999999,1780.1666666666667,123993.13333333335,1641.6666666666667,1
2019-05-20,월요일,132825.9,1196.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-21,화요일,123225.0,1197.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-22,수요일,122573.0,1163.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-23,목요일,114081.7,1194.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-24,금요일,121313.8,1148.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-25,토요일,117161.4,1162.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-26,일요일,0.0,0.0,125441.53333333334,1482.8333333333333,125694.19166666667,1631.5,1
2019-05-27,월요일,125767.9,1156.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,1
2019-05-28,화요일,118659.9,1159.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,1
2019-05-29,수요일,124941.0,1151.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,1
2019-05-30,목요일,116946.2,1118.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,1
2019-05-31,금요일,118620.5,1123.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,1
2019-06-01,토요일,113525.0,1190.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,2
2019-06-02,일요일,0.0,0.0,121863.46666666667,1176.6666666666667,123652.5,1329.75,2
2019-06-03,월요일,116545.1,1547.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-04,화요일,117527.5,1507.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-05,수요일,109941.0,1411.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-06,목요일,112483.0,1369.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-07,금요일,106070.6,1409.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-08,토요일,108843.5,1441.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-09,일요일,0.0,0.0,119743.41666666667,1149.5,120803.44166666667,1163.0833333333333,2
2019-06-10,월요일,118226.3,1705.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-11,화요일,109950.0,1928.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-12,수요일,112715.0,1657.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-13,목요일,107799.5,1644.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-14,금요일,111292.0,1670.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-15,토요일,118754.8,1720.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-16,일요일,0.0,0.0,111901.78333333333,1447.3333333333333,115822.60000000002,1298.4166666666667,2
2019-06-17,월요일,119842.0,1892.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-18,화요일,117536.4,1728.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-19,수요일,110865.0,1565.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-20,목요일,112569.5,1446.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-21,금요일,114783.0,1430.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-22,토요일,111309.0,1440.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-23,일요일,0.0,0.0,113122.93333333335,1720.6666666666667,112512.35833333334,1584.0,2
2019-06-24,월요일,118616.5,1513.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-25,화요일,110177.3,1550.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-26,수요일,108560.5,1535.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-27,목요일,113688.4,1562.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-28,금요일,111651.2,1519.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-29,토요일,106067.0,1596.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-06-30,일요일,0.0,0.0,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,2
2019-07-01,월요일,113077.5,1703.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-02,화요일,108954.0,1776.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-03,수요일,108155.4,1762.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-04,목요일,103100.5,1707.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-05,금요일,109166.0,1710.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-06,토요일,105175.0,1765.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-07,일요일,0.0,0.0,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,2
2019-07-08,월요일,114324.2,1853.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-09,화요일,114088.9,1829.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-10,수요일,107824.0,1778.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-11,목요일,107687.0,1751.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-12,금요일,111599.0,1871.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-13,토요일,112097.0,1892.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-14,일요일,0.0,0.0,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,2
2019-07-15,월요일,118647.3,1997.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-16,화요일,109553.1,2062.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-17,수요일,118052.0,1827.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-18,목요일,113109.8,1698.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-19,금요일,119129.9,1680.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-20,토요일,112634.0,1787.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-21,일요일,0.0,0.0,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,2
2019-07-22,월요일,113741.8,2033.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-23,화요일,105931.5,1982.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-24,수요일,110002.1,1922.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-25,목요일,104309.0,1910.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-26,금요일,108926.7,1875.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-27,토요일,103718.4,2000.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-28,일요일,0.0,0.0,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,2
2019-07-29,월요일,112695.4,2290.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-07-30,화요일,112594.2,2444.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-07-31,수요일,111347.2,2429.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-08-01,목요일,117166.5,2333.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-08-02,금요일,135984.0,2346.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-08-03,토요일,20590.0,2198.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-08-04,일요일,0.0,0.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,2
2019-08-05,월요일,135173.0,2687.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-06,화요일,118182.1,2319.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-07,수요일,119541.1,1994.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-08,목요일,112502.2,1872.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-09,금요일,111326.1,1905.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-10,토요일,110215.0,2035.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-11,일요일,0.0,0.0,101729.55,2340.0,104750.56666666665,2146.8333333333335,2
2019-08-12,월요일,124190.7,2007.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-13,화요일,119652.6,1957.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-14,수요일,115034.5,1814.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-15,목요일,114954.7,1757.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-16,금요일,118867.6,1733.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-17,토요일,112132.8,1865.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-18,일요일,0.0,0.0,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,2
2019-08-19,월요일,125058.9,1919.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-20,화요일,121628.6,1924.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-21,수요일,112976.1,1945.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-22,목요일,110593.8,2015.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-23,금요일,115043.1,2073.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-24,토요일,108897.6,2280.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
2019-08-25,일요일,0.0,0.0,117472.15000000001,1855.5,117647.7,1995.4166666666667,2
