date,요일,토마토_거래량(kg),토마토_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2016-07-17,일요일,0.0,0.0,95.431,1781.84,1438.33,1229.25,793.01,25.2,28.6,21.8,3.8,0.0,6.800000000000001
2016-07-18,월요일,693961.0,1053.0,95.431,1781.13,1437.68,1229.14,793.36,24.4,28.0,22.4,6.8,0.0,5.600000000000001
2016-07-19,화요일,449269.0,1022.0,95.431,1775.51,1436.74,1228.32,793.88,25.2,28.4,23.2,5.9,0.0,5.199999999999999
2016-07-20,수요일,414287.5,976.0,95.431,1773.66,1435.79,1227.51,793.87,24.7,28.4,22.2,2.8,0.0,6.199999999999999
2016-07-21,목요일,256722.0,1033.0,95.431,1773.87,1435.11,1227.01,793.83,24.4,27.9,21.6,4.5,0.0,6.299999999999997
2016-07-22,금요일,246530.7,1136.0,95.431,1774.43,1434.37,1226.41,793.6,24.5,28.2,21.6,4.4,0.0,6.599999999999998
2016-07-23,토요일,287275.0,1264.0,95.431,1774.37,1433.31,1225.62,793.02,25.3,29.5,22.2,4.6,0.0,7.300000000000001
2016-07-24,일요일,0.0,0.0,95.431,1773.98,1432.93,1225.08,792.46,26.7,30.4,23.3,5.0,0.0,7.099999999999998
2016-07-25,월요일,432406.0,1327.0,95.431,1770.82,1432.16,1224.72,792.51,27.5,31.2,26.0,6.8,0.8,5.199999999999999
2016-07-26,화요일,272888.0,1452.0,95.431,1770.15,1431.05,1223.96,792.45,28.3,31.1,26.2,4.3,0.0,4.900000000000002
2016-07-27,수요일,395069.5,1493.0,95.431,1768.47,1430.01,1223.04,791.87,28.7,32.2,26.3,3.5,0.0,5.900000000000002
2016-07-28,목요일,337651.0,1525.0,95.431,1767.5,1429.05,1222.3,791.98,28.5,31.4,27.2,5.9,0.0,4.199999999999999
2016-07-29,금요일,396856.0,1394.0,95.431,1769.15,1428.22,1221.66,791.81,28.7,31.9,26.1,4.1,0.0,5.799999999999997
2016-07-30,토요일,421804.0,1059.0,95.431,1770.11,1427.4,1220.97,791.48,28.8,32.7,26.8,3.4,0.0,5.900000000000002
2016-07-31,일요일,0.0,0.0,95.431,1770.4,1426.97,1220.28,791.15,29.0,32.1,26.3,2.9,0.0,5.800000000000001
2016-08-01,월요일,556079.0,1018.0,95.677,1768.99,1425.7,1219.48,791.34,27.8,31.8,24.8,4.0,5.0,7.0
2016-08-02,화요일,376175.0,1010.0,95.677,1764.3,1423.66,1217.7,790.76,27.3,31.1,25.2,7.8,0.6,5.900000000000002
2016-08-03,수요일,392928.0,1080.0,95.677,1763.52,1422.19,1216.41,791.02,27.3,31.1,24.9,7.6,0.4,6.200000000000003
2016-08-04,목요일,380421.0,1070.0,95.677,1763.39,1420.84,1215.29,790.14,28.3,31.7,25.5,4.3,0.0,6.199999999999999
2016-08-05,금요일,416224.5,1053.0,95.677,1762.4,1419.47,1214.05,790.24,28.1,32.0,25.4,1.8,0.0,6.600000000000001
2016-08-06,토요일,168866.0,914.0,95.677,1762.43,1418.33,1212.89,789.92,28.9,32.7,25.4,0.1,0.0,7.300000000000004
2016-08-07,일요일,0.0,0.0,95.677,1759.99,1417.72,1212.26,789.62,29.5,33.0,26.5,0.8,0.0,6.5
2016-08-08,월요일,541350.5,1042.0,95.677,1759.58,1416.63,1211.56,789.36,29.6,34.4,26.8,3.3,0.0,7.599999999999998
2016-08-09,화요일,340596.0,1050.0,95.677,1757.43,1414.73,1209.86,789.31,28.9,32.9,26.2,4.4,0.0,6.699999999999999
2016-08-10,수요일,355898.5,1115.0,95.677,1757.07,1413.51,1208.77,789.16,29.0,32.2,25.0,0.5,0.0,7.200000000000003
2016-08-11,목요일,367461.0,1151.0,95.677,1757.69,1412.32,1207.7,789.22,30.6,34.8,26.9,1.3,0.0,7.899999999999999
2016-08-12,금요일,387400.5,1165.0,95.677,1758.78,1411.29,1206.75,789.05,31.0,34.5,27.9,0.0,0.0,6.600000000000001
2016-08-13,토요일,416553.0,1067.0,95.677,1757.95,1410.28,1205.79,788.71,31.3,35.3,28.2,0.1,0.0,7.099999999999998
2016-08-14,일요일,0.0,0.0,95.677,1758.43,1409.94,1205.36,788.62,31.7,37.3,28.3,0.3,0.0,8.999999999999996
2016-08-15,월요일,580034.0,1071.0,95.677,1757.75,1409.44,1205.11,788.24,29.4,36.6,25.3,6.0,53.8,11.3
2016-08-16,화요일,452947.0,1059.0,95.677,1756.85,1408.53,1204.49,788.04,28.0,30.9,25.0,5.3,21.3,5.899999999999999
2016-08-17,수요일,533577.5,1046.0,95.677,1755.45,1407.67,1203.66,787.79,28.5,32.3,25.3,3.1,0.0,6.9999999999999964
2016-08-18,목요일,379256.0,1116.0,95.677,1754.44,1406.95,1203.18,787.13,28.6,32.5,25.7,3.1,0.0,6.800000000000001
2016-08-19,금요일,403876.0,1170.0,95.677,1754.1,1406.6,1202.91,786.78,28.6,32.7,25.6,3.1,0.0,7.100000000000001
2016-08-20,토요일,436741.5,1148.0,95.677,1753.65,1406.56,1202.61,785.94,28.6,31.7,25.9,2.5,0.0,5.800000000000001
2016-08-21,일요일,0.0,0.0,95.677,1754.03,1406.5,1202.41,786.26,29.1,33.3,25.9,3.1,0.0,7.399999999999999
2016-08-22,월요일,582612.5,1133.0,95.677,1754.38,1406.34,1202.61,786.12,28.9,32.5,26.3,3.4,0.0,6.199999999999999
2016-08-23,화요일,370170.0,1213.0,95.677,1758.06,1406.87,1203.35,786.5,27.6,31.2,25.5,5.0,0.9,5.699999999999999
2016-08-24,수요일,388539.9,1305.0,95.677,1759.4,1406.92,1203.36,786.3,27.6,31.8,24.2,0.8,0.0,7.600000000000001
2016-08-25,목요일,359578.0,1423.0,95.677,1760.65,1406.92,1203.4,785.87,28.6,33.4,24.9,0.6,0.0,8.5
2016-08-26,금요일,353615.0,1515.0,95.677,1761.25,1407.15,1203.45,785.43,24.3,27.9,20.8,7.5,0.0,7.099999999999998
2016-08-27,토요일,354879.0,1590.0,95.677,1761.27,1407.43,1203.53,785.31,23.6,28.2,19.8,8.0,1.7,8.399999999999999
2016-08-28,일요일,0.0,0.0,95.677,1761.15,1407.55,1203.26,784.92,19.0,24.0,17.6,10.0,57.6,6.399999999999999
2016-08-29,월요일,479117.0,1737.0,95.677,1761.68,1407.76,1203.96,784.76,21.3,25.7,17.5,5.9,0.2,8.2
2016-08-30,화요일,264309.5,1948.0,95.677,1763.27,1408.15,1204.15,785.0,22.6,26.0,19.4,5.0,0.0,6.600000000000001
2016-08-31,수요일,269040.0,2238.0,95.677,1762.65,1408.54,1204.6,785.11,25.3,29.8,21.5,1.8,0.0,8.3
2016-09-01,목요일,199384.0,2597.0,96.247,1761.44,1408.72,1204.69,785.56,25.9,29.3,24.0,5.5,0.0,5.300000000000001
2016-09-02,금요일,214184.0,2873.0,96.247,1762.91,1408.6,1204.45,785.62,21.2,24.9,19.7,10.0,118.0,5.199999999999999
2016-09-03,토요일,246892.0,3152.0,96.247,1764.24,1408.51,1204.24,785.72,24.4,27.9,22.2,8.1,38.4,5.699999999999999
2016-09-04,일요일,0.0,0.0,96.247,1764.51,1408.46,1203.94,785.8,25.6,28.4,23.2,6.9,0.1,5.199999999999999
2016-09-05,월요일,341825.0,3003.0,96.247,1762.94,1408.52,1204.27,786.02,25.3,29.2,23.9,8.9,0.0,5.300000000000001
2016-09-06,화요일,190902.8,3169.0,96.247,1762.31,1408.3,1203.91,785.96,25.6,28.8,23.5,8.3,0.0,5.300000000000001
2016-09-07,수요일,237769.0,3008.0,96.247,1762.77,1408.19,1203.76,785.32,25.3,28.8,23.8,10.0,0.0,5.0
2016-09-08,목요일,180399.0,3316.0,96.247,1763.43,1408.12,1203.7,785.31,23.9,28.4,20.1,3.6,1.3,8.299999999999997
2016-09-09,금요일,264304.0,3646.0,96.247,1762.44,1408.26,1203.61,785.7,24.6,28.4,22.2,3.6,0.0,6.199999999999999
2016-09-10,토요일,307805.0,3088.0,96.247,1761.11,1408.38,1203.45,785.37,23.8,27.7,22.3,6.3,0.0,5.399999999999999
2016-09-11,일요일,3680.0,1622.0,96.247,1760.55,1408.33,1203.18,785.46,24.2,28.3,21.1,6.5,0.0,7.199999999999999
2016-09-12,월요일,548706.0,2259.0,96.247,1759.59,1408.6,1203.64,785.5,21.3,23.4,20.4,9.1,24.7,3.0
2016-09-13,화요일,364338.0,1991.0,96.247,1759.27,1408.78,1203.68,785.34,23.0,27.4,19.7,2.8,0.0,7.699999999999999
2016-09-14,수요일,211369.0,962.0,96.247,1759.52,1408.92,1203.51,785.17,23.5,28.2,20.2,6.5,0.0,8.0
2016-09-15,목요일,0.0,0.0,96.247,1759.73,1409.06,1203.55,784.94,24.1,27.7,21.1,8.1,0.0,6.599999999999998
2016-09-16,금요일,0.0,0.0,96.247,1759.41,1409.0,1203.43,784.03,23.8,26.0,22.3,9.9,0.0,3.6999999999999993
2016-09-17,토요일,4300.0,1563.0,96.247,1759.49,1408.91,1203.36,783.86,20.5,23.3,18.9,10.0,119.4,4.400000000000002
2016-09-18,일요일,0.0,0.0,96.247,1759.74,1408.81,1203.19,783.48,21.4,23.1,20.6,9.5,7.8,2.5
2016-09-19,월요일,627154.0,1208.0,96.247,1759.15,1408.84,1203.5,783.52,20.5,21.8,19.6,8.0,0.0,2.1999999999999997
2016-09-20,화요일,390764.0,1460.0,96.247,1758.17,1408.52,1203.1,783.09,20.9,25.1,18.3,2.9,0.0,6.800000000000001
2016-09-21,수요일,334664.0,1745.0,96.247,1760.33,1408.21,1202.83,783.25,21.1,25.6,17.7,5.5,0.0,7.900000000000002
2016-09-22,목요일,279879.0,1899.0,96.247,1759.97,1407.97,1202.35,782.91,20.8,24.6,19.2,5.9,0.2,5.400000000000002
2016-09-23,금요일,276057.0,1962.0,96.247,1759.42,1407.83,1202.22,782.94,21.8,26.3,18.3,2.4,0.0,8.0
2016-09-24,토요일,315149.0,1873.0,96.247,1759.74,1407.49,1201.83,783.01,22.6,26.8,19.3,3.5,0.0,7.5
2016-09-25,일요일,0.0,0.0,96.247,1759.26,1407.49,1201.52,782.67,23.0,27.6,19.3,7.5,0.0,8.3
2016-09-26,월요일,317463.0,1967.0,96.247,1758.15,1407.36,1201.82,782.82,24.2,27.3,22.1,9.0,0.0,5.199999999999999
2016-09-27,화요일,186819.0,2020.0,96.247,1759.81,1407.21,1201.45,782.89,25.3,29.7,22.7,7.8,3.7,7.0
2016-09-28,수요일,189672.0,2272.0,96.247,1759.31,1406.94,1201.15,782.53,22.9,25.1,20.9,10.0,61.6,4.200000000000003
2016-09-29,목요일,168207.0,2423.0,96.247,1758.28,1406.86,1201.05,782.11,18.9,20.9,18.3,9.8,2.3,2.599999999999998
2016-09-30,금요일,193407.0,2781.0,96.247,1758.5,1406.79,1200.91,782.66,18.2,19.1,17.1,9.9,30.2,2.0
2016-10-01,토요일,219975.0,2861.0,96.379,1758.68,1406.78,1200.72,783.44,20.0,22.0,18.0,9.5,1.4,4.0
2016-10-02,일요일,0.0,0.0,96.379,1758.71,1406.77,1200.4,783.43,23.1,27.4,19.9,8.3,0.0,7.5
2016-10-03,월요일,239858.0,3222.0,96.379,1758.06,1406.78,1200.57,783.51,25.2,28.3,22.4,7.0,0.0,5.900000000000002
2016-10-04,화요일,220570.0,3420.0,96.379,1758.12,1406.71,1200.82,783.19,23.6,27.5,21.4,7.0,0.1,6.100000000000001
2016-10-05,수요일,220098.0,3439.0,96.379,1757.47,1406.62,1200.52,783.08,21.8,26.4,20.0,6.0,95.0,6.399999999999999
2016-10-06,목요일,197677.0,3552.0,96.379,1760.25,1406.82,1200.78,782.91,22.3,26.4,19.1,1.9,0.0,7.299999999999997
2016-10-07,금요일,218764.0,3607.0,96.379,1760.33,1407.26,1201.31,782.72,20.8,23.8,18.7,8.4,0.2,5.100000000000001
2016-10-08,토요일,228545.0,3407.0,96.379,1760.86,1407.8,1201.57,782.76,19.3,22.6,16.1,8.6,39.3,6.5
2016-10-09,일요일,0.0,0.0,96.379,1760.37,1408.11,1201.75,783.0,16.2,22.0,13.1,1.0,0.0,8.9
2016-10-10,월요일,282211.0,3655.0,96.379,1760.97,1408.67,1202.61,784.12,17.2,21.6,14.5,7.0,0.0,7.100000000000001
2016-10-11,화요일,230855.5,3393.0,96.379,1763.73,1411.26,1205.67,785.16,17.0,19.8,15.5,8.1,0.0,4.300000000000001
2016-10-12,수요일,224838.0,3485.0,96.379,1765.23,1412.68,1207.19,786.07,18.6,23.6,15.0,6.6,0.0,8.600000000000001
2016-10-13,목요일,171538.0,3483.0,96.379,1766.28,1413.89,1208.51,787.18,18.5,21.5,16.7,8.4,0.0,4.800000000000001
2016-10-14,금요일,183180.0,3853.0,96.379,1766.69,1414.86,1209.5,788.08,18.8,24.0,14.9,1.4,0.0,9.1
2016-10-15,토요일,204431.5,3651.0,96.379,1766.56,1415.71,1210.19,788.76,19.5,23.5,16.2,4.9,0.0,7.300000000000001
2016-10-16,일요일,0.0,0.0,96.379,1766.93,1416.26,1210.47,789.1,17.9,18.9,17.5,9.4,38.7,1.3999999999999986
2016-10-17,월요일,264510.0,3593.0,96.379,1767.25,1417.09,1211.74,789.77,20.8,25.9,17.0,3.6,0.1,8.899999999999999
2016-10-18,화요일,238804.0,3246.0,96.379,1770.35,1418.95,1213.44,790.57,20.1,24.5,16.7,4.8,0.0,7.800000000000001
2016-10-19,수요일,231185.0,3249.0,96.379,1770.92,1419.89,1214.69,791.35,19.6,24.0,17.0,4.4,0.0,7.0
2016-10-20,목요일,233343.0,2979.0,96.379,1771.71,1420.88,1215.8,791.88,19.5,24.2,16.2,8.0,0.0,8.0
2016-10-21,금요일,273619.0,2855.0,96.379,1773.61,1421.9,1216.78,792.54,17.4,18.4,16.4,8.9,0.0,2.0
2016-10-22,토요일,347984.5,2364.0,96.379,1774.54,1422.82,1217.66,793.56,18.3,22.3,15.8,9.1,0.0,6.5
2016-10-23,일요일,0.0,0.0,96.379,1775.5,1423.33,1217.98,793.69,16.4,19.0,14.1,8.8,0.0,4.9
2016-10-24,월요일,374444.0,2364.0,96.379,1775.56,1424.17,1219.2,794.23,16.2,21.2,13.8,4.8,0.0,7.399999999999999
2016-10-25,화요일,284882.0,2154.0,96.379,1776.19,1425.4,1220.43,794.45,18.5,21.7,15.0,5.5,1.8,6.699999999999999
2016-10-26,수요일,248003.0,2184.0,96.379,1776.9,1426.18,1221.5,795.24,18.2,22.8,15.2,5.6,0.0,7.600000000000001
2016-10-27,목요일,249096.0,2087.0,96.379,1776.77,1426.75,1222.08,795.6,17.6,20.0,15.5,7.0,0.0,4.5
2016-10-28,금요일,240415.0,2113.0,96.379,1774.87,1427.18,1222.37,796.04,15.6,17.3,15.1,8.6,5.8,2.200000000000001
2016-10-29,토요일,274367.5,1896.0,96.379,1774.3,1427.45,1222.68,797.0,14.7,17.4,12.6,5.9,0.0,4.799999999999999
2016-10-30,일요일,0.0,0.0,96.379,1772.59,1427.64,1222.79,797.37,12.9,19.0,9.8,3.5,0.0,9.2
2016-10-31,월요일,278094.5,2070.0,96.379,1772.95,1428.0,1223.48,798.27,12.7,15.1,10.7,8.5,0.0,4.4
2016-11-01,화요일,188635.0,1945.0,96.237,1773.84,1428.72,1224.29,799.5,8.5,13.4,5.5,0.5,0.0,7.9
2016-11-02,수요일,202074.0,2163.0,96.237,1775.24,1428.98,1224.76,800.42,8.2,14.1,3.1,0.0,0.0,11.0
2016-11-03,목요일,130722.0,2113.0,96.237,1777.3,1429.12,1224.86,800.47,11.2,17.5,5.9,2.0,0.0,11.6
2016-11-04,금요일,179532.6,2434.0,96.237,1777.28,1429.26,1224.96,801.0,14.1,19.0,10.1,0.0,0.0,8.9
2016-11-05,토요일,170862.0,2177.0,96.237,1777.32,1429.27,1224.94,801.18,15.9,20.5,12.3,0.0,0.0,8.2
2016-11-06,일요일,0.0,0.0,96.237,1777.93,1429.37,1224.7,801.29,14.3,16.6,12.9,7.5,0.3,3.700000000000001
2016-11-07,월요일,242084.0,2367.0,96.237,1779.2,1429.45,1225.2,801.38,14.3,18.5,12.6,8.3,0.1,5.9
2016-11-08,화요일,151503.0,2283.0,96.237,1773.07,1428.99,1224.63,800.97,12.5,15.9,8.2,5.5,0.7,7.700000000000001
2016-11-09,수요일,194227.0,2395.0,96.237,1772.9,1428.81,1224.5,800.92,9.7,15.8,3.8,2.8,0.0,12.0
2016-11-10,목요일,124835.0,2481.0,96.237,1773.76,1428.61,1224.44,800.92,11.0,14.3,9.7,8.9,6.7,4.600000000000001
2016-11-11,금요일,208180.0,2498.0,96.237,1772.76,1428.44,1224.23,800.8,12.8,17.8,8.2,1.0,0.0,9.6
2016-11-12,토요일,177352.0,2302.0,96.237,1771.14,1428.2,1223.9,800.81,14.6,20.3,8.8,2.5,0.0,11.5
2016-11-13,일요일,0.0,0.0,96.237,1770.12,1428.15,1223.65,800.61,15.8,18.0,12.9,8.1,0.2,5.1
2016-11-14,월요일,224704.0,2389.0,96.237,1770.41,1428.08,1223.89,800.57,17.0,19.5,15.7,9.4,7.6,3.8000000000000007
2016-11-15,화요일,168216.0,2256.0,96.237,1767.06,1427.23,1223.02,800.37,15.2,19.9,11.6,2.4,0.0,8.299999999999999
2016-11-16,수요일,177544.0,2410.0,96.237,1765.77,1426.72,1222.71,800.36,13.2,19.0,9.5,2.1,0.0,9.5
2016-11-17,목요일,136522.0,2443.0,96.237,1765.68,1426.43,1222.37,800.26,13.3,18.6,9.2,1.6,0.0,9.400000000000002
2016-11-18,금요일,214229.0,2391.0,96.237,1766.73,1426.06,1222.02,799.96,15.2,20.8,11.4,6.1,29.1,9.4
2016-11-19,토요일,194365.0,2227.0,96.237,1764.58,1425.64,1221.54,799.69,15.9,20.4,13.4,6.0,0.7,6.999999999999998
2016-11-20,일요일,0.0,0.0,96.237,1763.07,1425.33,1220.99,799.53,15.8,19.4,14.0,3.5,0.0,5.399999999999999
2016-11-21,월요일,197214.0,2341.0,96.237,1764.45,1424.99,1221.04,799.3,14.9,18.8,13.0,6.9,0.0,5.800000000000001
2016-11-22,화요일,163623.0,2321.0,96.237,1765.63,1424.75,1220.73,799.25,11.1,15.5,6.2,5.4,0.0,9.3
2016-11-23,수요일,181453.0,2248.0,96.237,1765.23,1424.62,1220.62,799.29,8.3,14.5,5.0,6.3,0.0,9.5
2016-11-24,목요일,124215.0,2311.0,96.237,1766.14,1424.49,1220.48,799.2,4.1,9.5,0.1,0.0,0.0,9.4
2016-11-25,금요일,161633.0,2358.0,96.237,1765.16,1424.51,1220.55,799.27,5.7,11.7,0.9,1.3,0.0,10.8
2016-11-26,토요일,161449.0,2280.0,96.237,1764.18,1424.41,1220.26,799.36,6.5,10.3,2.8,7.4,1.5,7.500000000000001
2016-11-27,일요일,0.0,0.0,96.237,1763.36,1424.44,1220.03,799.09,7.4,10.8,5.1,6.3,0.3,5.700000000000001
2016-11-28,월요일,155943.0,2414.0,96.237,1763.76,1424.49,1220.43,799.19,7.0,11.9,4.1,0.3,0.0,7.800000000000001
2016-11-29,화요일,116252.0,2470.0,96.237,1770.95,1425.31,1221.11,799.88,8.6,14.8,3.1,2.3,0.0,11.7
2016-11-30,수요일,152454.8,2396.0,96.237,1772.76,1425.53,1221.21,799.86,10.9,14.8,9.1,8.5,9.4,5.700000000000001
2016-12-01,목요일,98097.0,2448.0,96.342,1772.23,1425.98,1221.73,800.09,9.3,13.8,4.4,2.6,0.0,9.4
2016-12-02,금요일,157789.0,2865.0,96.342,1774.87,1428.26,1224.0,800.59,7.5,12.1,3.1,0.0,0.0,9.0
2016-12-03,토요일,92830.0,3135.0,96.342,1775.49,1429.71,1225.36,801.37,9.8,16.8,4.5,2.9,0.0,12.3
2016-12-04,일요일,0.0,0.0,96.342,1775.25,1430.46,1225.87,801.83,10.5,13.1,8.3,5.9,0.0,4.799999999999999
2016-12-05,월요일,158114.5,3404.0,96.342,1776.37,1431.78,1227.52,802.85,11.5,16.3,7.5,0.8,0.0,8.8
2016-12-06,화요일,134426.0,3300.0,96.342,1778.86,1433.59,1229.35,804.13,6.5,10.5,3.7,0.0,0.0,6.8
2016-12-07,수요일,135923.0,3473.0,96.342,1779.61,1435.25,1231.05,805.16,6.2,11.5,0.9,1.5,0.0,10.6
2016-12-08,목요일,88679.0,3514.0,96.342,1782.93,1437.46,1233.16,806.02,8.4,12.8,3.8,2.9,0.0,9.0
2016-12-09,금요일,173941.0,3338.0,96.342,1783.12,1439.12,1234.92,807.03,9.2,13.7,4.7,1.3,0.0,9.0
2016-12-10,토요일,125538.5,3215.0,96.342,1783.86,1440.56,1236.0,808.17,5.7,11.4,1.5,0.6,0.0,9.9
2016-12-11,일요일,0.0,0.0,96.342,1783.36,1441.54,1236.84,808.41,6.3,12.6,0.7,0.8,0.0,11.9
2016-12-12,월요일,163480.0,3246.0,96.342,1783.38,1443.66,1239.16,809.91,9.6,15.2,5.7,6.8,0.0,9.5
2016-12-13,화요일,134660.5,3252.0,96.342,1791.54,1448.27,1243.56,812.52,9.8,11.6,8.5,8.6,0.0,3.1
2016-12-14,수요일,152178.5,3014.0,96.342,1795.14,1452.27,1247.64,815.97,5.9,11.0,2.3,5.1,0.0,8.7
2016-12-15,목요일,93453.0,3277.0,96.342,1797.11,1455.06,1250.31,818.41,2.2,7.0,-1.0,0.3,0.0,8.0
2016-12-16,금요일,178785.0,3021.0,96.342,1798.95,1457.55,1252.84,821.02,1.0,6.4,-3.2,0.0,0.0,9.6
2016-12-17,토요일,121823.0,2931.0,96.342,1799.28,1459.79,1254.74,822.29,5.4,11.4,-0.7,0.0,0.0,12.1
2016-12-18,일요일,0.0,0.0,96.342,1799.75,1460.66,1255.3,822.89,8.5,13.5,3.7,4.0,0.0,9.8
2016-12-19,월요일,167548.0,3099.0,96.342,1799.16,1462.22,1257.12,824.05,10.7,13.0,7.7,9.6,17.1,5.3
2016-12-20,화요일,128959.0,3097.0,96.342,1802.03,1464.25,1259.14,825.65,12.4,17.1,9.8,2.8,1.1,7.300000000000001
2016-12-21,수요일,136647.0,2831.0,96.342,1802.58,1466.0,1260.81,827.09,13.5,16.9,10.2,9.1,21.2,6.699999999999999
2016-12-22,목요일,92942.0,3069.0,96.342,1803.08,1467.29,1262.02,828.18,11.9,17.6,7.0,7.6,39.6,10.6
2016-12-23,금요일,180288.0,2999.0,96.342,1803.28,1468.86,1263.65,829.49,4.7,8.0,1.5,1.6,0.0,6.5
2016-12-24,토요일,100695.0,3000.0,96.342,1803.8,1470.58,1265.23,830.77,4.4,10.1,-0.2,4.4,0.0,10.3
2016-12-25,일요일,0.0,0.0,96.342,1805.27,1471.47,1265.82,831.26,9.0,14.8,3.5,5.8,0.0,11.3
2016-12-26,월요일,144635.0,3157.0,96.342,1807.0,1472.98,1267.69,832.62,8.8,10.0,6.4,10.0,22.2,3.6
2016-12-27,화요일,127491.0,3129.0,96.342,1810.05,1475.47,1269.74,834.25,4.3,8.4,-0.2,3.1,2.6,8.6
2016-12-28,수요일,135741.0,2810.0,96.342,1812.7,1477.59,1271.73,836.01,3.7,10.5,-2.3,1.4,0.0,12.8
2016-12-29,목요일,78024.0,3234.0,96.342,1815.02,1479.72,1273.64,837.4,2.5,7.8,-0.8,1.4,0.0,8.6
2016-12-30,금요일,201859.0,2992.0,96.342,1814.85,1481.74,1275.73,839.22,2.4,8.6,-2.0,1.0,0.0,10.6
2016-12-31,토요일,98090.0,3055.0,96.342,1815.56,1483.7,1277.36,840.49,4.7,10.6,0.0,2.3,0.0,10.6
2017-01-01,일요일,0.0,0.0,97.366,1816.37,1486.06,1279.34,841.71,6.5,12.6,2.2,1.9,0.0,10.4
2017-01-02,월요일,35306.0,3167.0,97.366,1817.61,1487.92,1281.55,843.22,9.5,15.1,5.3,2.3,0.0,9.8
2017-01-03,화요일,250238.0,3095.0,97.366,1825.89,1492.17,1285.44,845.33,7.9,14.2,3.8,0.0,0.0,10.4
2017-01-04,수요일,148447.0,2970.0,97.366,1828.94,1495.37,1288.66,847.66,8.1,12.9,4.7,4.6,0.0,8.2
2017-01-05,목요일,81791.5,3148.0,97.366,1831.73,1497.7,1290.76,849.51,7.8,12.7,6.0,8.0,0.7,6.699999999999999
2017-01-06,금요일,192032.0,3035.0,97.366,1833.63,1499.65,1292.58,850.89,7.5,12.8,5.1,3.9,0.0,7.700000000000001
2017-01-07,토요일,113050.5,2959.0,97.366,1834.21,1501.37,1294.04,852.04,8.7,12.8,4.3,6.3,0.0,8.5
2017-01-08,일요일,0.0,0.0,97.366,1836.4,1502.44,1294.73,852.79,9.3,12.9,7.4,8.0,4.6,5.5
2017-01-09,월요일,161470.2,3093.0,97.366,1837.71,1503.96,1296.5,853.95,7.3,11.3,4.1,1.4,0.0,7.200000000000001
2017-01-10,화요일,150284.0,3044.0,97.366,1837.94,1505.91,1298.42,855.35,3.5,7.7,0.8,0.0,0.0,6.9
2017-01-11,수요일,125798.5,2959.0,97.366,1839.7,1507.16,1299.82,856.37,1.1,4.9,-2.3,2.1,0.0,7.2
2017-01-12,목요일,120267.0,2519.0,97.366,1839.95,1508.2,1300.7,857.37,3.9,8.7,-0.5,3.8,0.0,9.2
2017-01-13,금요일,184996.5,2855.0,97.366,1840.45,1509.01,1301.58,858.32,1.5,6.7,-1.9,2.0,0.0,8.6
2017-01-14,토요일,117003.0,2668.0,97.366,1839.57,1509.85,1302.12,859.07,-2.4,2.5,-6.0,0.0,0.0,8.5
2017-01-15,일요일,0.0,0.0,97.366,1840.84,1510.29,1302.39,859.29,-1.5,5.6,-7.7,0.0,0.0,13.3
2017-01-16,월요일,164029.0,2692.0,97.366,1840.7,1511.05,1303.38,860.18,1.4,8.3,-3.5,0.4,0.0,11.8
2017-01-17,화요일,133660.0,2627.0,97.366,1842.05,1511.69,1303.96,860.99,4.4,9.8,-0.3,4.0,0.0,10.1
2017-01-18,수요일,123512.0,2642.0,97.366,1843.2,1512.3,1304.57,861.22,5.3,9.2,1.7,5.9,0.0,7.499999999999999
2017-01-19,목요일,93197.0,2685.0,97.366,1842.13,1512.71,1304.91,861.61,4.9,10.5,0.2,2.4,0.0,10.3
2017-01-20,금요일,172349.0,2694.0,97.366,1841.61,1513.06,1305.33,861.9,2.1,5.9,-2.1,2.3,0.0,8.0
2017-01-21,토요일,101571.5,2570.0,97.366,1842.05,1513.41,1305.47,862.17,0.0,4.2,-3.9,2.8,0.0,8.1
2017-01-22,일요일,1645.0,2755.0,97.366,1841.95,1513.65,1305.52,862.34,0.6,5.1,-4.1,1.1,0.0,9.2
2017-01-23,월요일,177944.0,2673.0,97.366,1841.88,1514.03,1306.04,862.85,-2.5,2.9,-6.3,0.0,0.0,9.2
2017-01-24,화요일,136113.0,2600.0,97.366,1842.67,1514.43,1306.38,863.33,-1.1,4.4,-5.3,0.0,0.0,9.7
2017-01-25,수요일,129781.0,2548.0,97.366,1842.6,1514.77,1306.65,863.36,1.2,8.2,-3.7,0.0,0.0,11.9
2017-01-26,목요일,166905.8,2730.0,97.366,1843.4,1515.4,1307.01,863.54,3.8,9.2,-1.7,0.9,0.0,10.9
2017-01-27,금요일,57375.0,2315.0,97.366,1843.15,1515.85,1307.38,863.51,7.2,12.3,2.6,4.4,0.0,9.7
2017-01-28,토요일,0.0,0.0,97.366,1843.17,1516.05,1307.45,863.56,6.5,12.1,0.5,2.9,0.0,11.6
2017-01-29,일요일,0.0,0.0,97.366,1843.53,1516.15,1307.57,863.35,8.0,9.3,6.6,10.0,5.9,2.700000000000001
2017-01-30,월요일,0.0,0.0,97.366,1841.53,1516.26,1307.61,863.54,3.3,8.2,-1.4,1.9,0.8,9.6
2017-01-31,화요일,67782.0,2391.0,97.366,1840.61,1516.5,1307.99,863.74,3.1,9.0,-2.2,1.4,0.0,11.2
