date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2018-03-12,월요일,0.0,0.0,98.751,1863.81,1560.6,1357.27,909.39,7.9,18.4,-1.8,0.0,0.0,20.2
2018-03-13,화요일,4370.6,3819.0,98.751,1863.0,1560.02,1356.71,909.24,11.2,20.9,2.1,0.0,0.0,18.8
2018-03-14,수요일,3542.4,2973.0,98.751,1862.67,1559.27,1356.09,909.37,14.6,23.7,4.8,0.0,0.0,18.9
2018-03-15,목요일,3698.2,4156.0,98.751,1861.95,1558.55,1355.18,909.19,14.2,16.5,11.1,0.0,28.0,5.4
2018-03-16,금요일,1484.2,4450.0,98.751,1860.89,1557.87,1354.71,909.23,6.8,11.1,3.4,0.0,0.0,7.699999999999999
2018-03-17,토요일,3690.0,3692.0,98.751,1861.59,1557.16,1354.06,909.22,7.3,14.8,1.9,0.0,0.0,12.9
2018-03-18,일요일,0.0,0.0,98.751,1861.76,1556.94,1353.5,908.85,7.4,12.7,0.0,0.0,9.1,12.7
2018-03-19,월요일,729.8,3855.0,98.751,1860.22,1556.44,1353.2,908.79,10.4,13.9,7.0,0.0,17.1,6.9
2018-03-20,화요일,5198.8,3972.0,98.751,1859.72,1555.54,1352.41,908.62,5.9,9.4,1.1,0.0,0.8,8.3
2018-03-21,수요일,3017.6,3680.0,98.751,1859.08,1554.72,1351.57,908.44,1.5,3.0,0.2,0.0,4.8,2.8
2018-03-22,목요일,738.0,4453.0,98.751,1858.43,1554.2,1351.19,908.46,4.8,11.0,0.6,0.0,0.0,10.4
2018-03-23,금요일,1541.6,3936.0,98.751,1858.68,1553.67,1350.72,908.16,5.3,14.3,-2.7,0.0,0.0,17.0
2018-03-24,토요일,5526.8,3748.0,98.751,1859.06,1553.36,1350.26,908.06,7.6,17.3,-1.2,0.0,0.0,18.5
2018-03-25,일요일,0.0,0.0,98.751,1858.84,1553.23,1349.89,908.04,9.8,20.1,1.3,0.0,0.0,18.8
2018-03-26,월요일,3845.8,4077.0,98.751,1858.77,1552.94,1350.13,907.97,10.7,20.7,1.3,0.0,0.0,19.4
2018-03-27,화요일,4879.0,3760.0,98.751,1858.73,1553.03,1350.21,907.81,12.6,22.1,3.5,0.0,0.0,18.6
2018-03-28,수요일,1189.0,3990.0,98.751,1858.86,1552.76,1350.0,907.65,14.0,22.7,4.3,0.0,0.0,18.4
2018-03-29,목요일,6937.2,3477.0,98.751,1857.86,1552.41,1349.67,907.46,15.6,23.1,7.3,0.0,0.0,15.8
2018-03-30,금요일,2755.2,4037.0,98.751,1857.68,1552.09,1349.34,907.35,15.7,22.8,11.1,0.0,0.0,11.7
2018-03-31,토요일,4779.8,3413.0,98.751,1858.03,1551.86,1348.97,907.27,14.7,23.5,7.0,0.0,0.0,16.5
2018-04-01,일요일,0.0,0.0,98.931,1857.66,1551.62,1348.5,907.31,15.3,21.9,8.0,0.0,0.0,13.9
2018-04-02,월요일,4854.4,3840.0,98.931,1858.0,1551.29,1348.65,907.14,17.3,25.6,9.4,0.0,0.0,16.200000000000003
2018-04-03,화요일,3690.0,4146.0,98.931,1859.31,1551.29,1348.69,907.17,18.1,24.8,10.9,0.0,0.0,13.9
2018-04-04,수요일,2501.0,4074.0,98.931,1859.86,1551.1,1348.5,907.09,14.1,17.6,9.7,0.0,8.0,7.900000000000002
2018-04-05,목요일,3460.4,3294.0,98.931,1859.12,1550.91,1348.3,906.87,9.5,11.2,8.6,0.0,17.4,2.6
2018-04-06,금요일,2607.6,2851.0,98.931,1858.51,1550.69,1348.13,906.92,8.3,11.8,3.1,0.0,24.9,8.700000000000001
2018-04-07,토요일,4477.2,3072.0,98.931,1858.66,1550.52,1347.92,906.82,3.7,8.6,0.3,0.0,0.6,8.299999999999999
2018-04-08,일요일,0.0,0.0,98.931,1859.33,1550.45,1347.58,906.74,7.4,14.9,-0.7,0.0,1.1,15.6
2018-04-09,월요일,4059.0,3969.0,98.931,1859.29,1550.34,1347.82,906.66,12.3,19.5,7.1,0.0,0.0,12.4
2018-04-10,화요일,4616.6,3882.0,98.931,1859.31,1550.04,1347.59,906.67,14.5,21.3,4.5,0.0,0.1,16.8
2018-04-11,수요일,1787.6,3110.0,98.931,1858.59,1549.73,1347.31,906.45,15.0,21.7,6.8,0.0,13.8,14.9
2018-04-12,목요일,6232.0,3647.0,98.931,1858.99,1549.69,1347.39,906.43,11.1,21.1,2.5,0.0,0.0,18.6
2018-04-13,금요일,5756.4,3386.0,98.931,1859.31,1549.64,1347.35,906.52,12.3,17.6,6.0,0.0,0.0,11.6
2018-04-14,토요일,3772.4,4248.0,98.931,1859.03,1549.65,1347.02,906.66,9.6,12.7,7.7,0.0,36.3,4.999999999999999
2018-04-15,일요일,0.0,0.0,98.931,1859.32,1549.68,1346.99,906.71,9.3,15.5,5.1,0.0,0.0,10.4
2018-04-16,월요일,4469.0,3935.0,98.931,1858.53,1549.72,1347.41,906.86,10.4,18.2,1.1,0.0,0.0,17.099999999999998
2018-04-17,화요일,4395.2,4407.0,98.931,1859.59,1550.0,1347.81,906.93,12.6,20.6,7.1,0.0,0.0,13.500000000000002
2018-04-18,수요일,475.6,3028.0,98.931,1859.72,1550.11,1348.0,907.09,13.1,22.7,3.8,0.0,0.0,18.9
2018-04-19,목요일,3690.0,4141.0,98.931,1860.0,1550.39,1348.31,907.0,14.1,25.8,3.8,0.0,0.0,22.0
2018-04-20,금요일,3936.0,3672.0,98.931,1860.07,1550.83,1348.74,907.13,17.5,30.2,5.3,0.0,0.0,24.9
2018-04-21,토요일,2935.6,4520.0,98.931,1860.58,1551.2,1349.12,907.05,19.0,28.8,8.7,0.0,0.0,20.1
2018-04-22,일요일,0.0,0.0,98.931,1860.17,1551.34,1349.11,906.94,16.6,20.3,13.0,0.0,5.4,7.300000000000001
2018-04-23,월요일,1869.6,4042.0,98.931,1860.54,1551.69,1349.54,906.87,12.6,15.5,11.5,0.0,44.5,4.0
2018-04-24,화요일,1697.4,3839.0,98.931,1861.05,1552.22,1350.32,906.97,13.0,15.0,11.4,0.0,6.1,3.6
2018-04-25,수요일,3148.8,3878.0,98.931,1861.87,1552.76,1350.94,906.93,15.4,22.8,8.9,0.0,0.0,13.9
2018-04-26,목요일,1722.0,3846.0,98.931,1862.61,1553.33,1351.72,906.93,14.7,23.6,6.3,0.0,0.0,17.3
2018-04-27,금요일,2984.8,4380.0,98.931,1862.79,1554.15,1352.57,907.45,14.6,23.3,6.6,0.0,0.0,16.700000000000003
2018-04-28,토요일,3460.4,4179.0,98.931,1862.58,1554.78,1353.13,907.57,15.3,24.7,7.8,0.0,0.0,16.9
2018-04-29,일요일,0.0,0.0,98.931,1863.84,1555.14,1353.33,907.32,16.3,26.0,5.6,0.0,0.0,20.4
2018-04-30,월요일,4201.6,4506.0,98.931,1863.61,1555.65,1354.19,907.48,18.2,24.3,12.8,0.0,0.0,11.5
2018-05-01,화요일,3173.4,4288.0,98.979,1865.07,1557.66,1356.19,908.13,18.9,24.8,12.9,0.0,0.0,11.9
2018-05-02,수요일,1772.8,4790.0,98.979,1865.36,1558.46,1357.02,908.4,16.2,22.3,10.4,0.0,3.2,11.9
2018-05-03,목요일,4292.2,3997.0,98.979,1865.39,1559.37,1358.06,908.79,11.0,16.8,6.2,0.0,0.0,10.6
2018-05-04,금요일,3396.4,4230.0,98.979,1866.04,1560.3,1359.11,909.22,12.5,20.6,3.2,0.0,0.0,17.400000000000002
2018-05-05,토요일,2640.4,3594.0,98.979,1866.21,1561.55,1360.26,909.83,16.4,25.9,4.1,0.0,0.0,21.8
2018-05-06,일요일,0.0,0.0,98.979,1866.82,1562.08,1360.67,910.11,16.7,18.9,15.4,0.0,13.6,3.4999999999999982
2018-05-07,월요일,2023.4,4975.0,98.979,1866.29,1562.73,1361.45,910.56,17.2,21.4,13.4,0.0,28.7,7.999999999999998
2018-05-08,화요일,4920.0,4324.0,98.979,1866.92,1563.59,1362.69,910.7,16.0,20.0,12.2,0.0,0.0,7.800000000000001
2018-05-09,수요일,5078.4,3896.0,98.979,1868.02,1565.32,1364.54,911.24,15.6,21.7,10.4,0.0,0.0,11.3
2018-05-10,목요일,2993.0,4496.0,98.979,1869.26,1567.32,1366.73,912.05,16.7,23.8,11.9,0.0,0.0,11.9
2018-05-11,금요일,4573.6,4186.0,98.979,1870.04,1569.89,1369.44,913.16,16.8,24.7,8.7,0.0,0.0,16.0
2018-05-12,토요일,3794.6,3880.0,98.979,1870.88,1572.13,1371.82,914.37,16.8,19.8,14.1,0.0,12.3,5.700000000000001
2018-05-13,일요일,0.0,0.0,98.979,1871.13,1573.17,1372.7,915.01,18.1,23.1,13.4,0.0,4.8,9.7
2018-05-14,월요일,4902.8,3487.0,98.979,1872.25,1574.67,1374.72,915.73,19.1,28.1,10.6,0.0,0.0,17.5
2018-05-15,화요일,4434.2,3400.0,98.979,1875.6,1577.27,1377.49,916.74,22.9,30.7,14.2,0.0,0.0,16.5
2018-05-16,수요일,1180.8,3003.0,98.979,1877.68,1579.46,1379.89,918.07,24.3,26.5,22.7,0.0,0.1,3.8000000000000007
2018-05-17,목요일,120.0,11583.0,98.979,1879.27,1581.16,1381.62,919.01,24.4,26.1,22.3,0.0,0.0,3.8000000000000007
2018-05-18,금요일,2093.6,4345.0,98.979,1881.18,1583.01,1383.47,920.08,21.6,23.3,18.8,0.0,1.1,4.5
2018-05-19,토요일,1473.8,4643.0,98.979,1882.25,1584.92,1385.46,921.13,17.3,20.8,14.1,0.0,0.0,6.700000000000001
2018-05-20,일요일,0.0,0.0,98.979,1882.76,1585.9,1386.29,921.88,16.9,23.1,11.3,0.0,0.0,11.8
2018-05-21,월요일,3366.4,4671.0,98.979,1882.4,1587.43,1388.29,922.46,17.4,22.8,10.5,0.0,0.0,12.3
2018-05-22,화요일,4038.6,4537.0,98.979,1883.53,1590.2,1390.78,923.86,18.5,25.5,12.3,0.0,11.4,13.2
2018-05-23,수요일,3292.6,5175.0,98.979,1885.84,1591.97,1392.93,924.87,18.4,24.5,11.9,0.0,15.2,12.6
2018-05-24,목요일,2612.8,3867.0,98.979,1887.57,1595.13,1396.04,926.17,18.2,27.7,9.0,0.0,0.0,18.7
2018-05-25,금요일,5081.6,5480.0,98.979,1890.75,1598.38,1399.4,927.57,18.9,27.0,10.4,0.0,0.0,16.6
2018-05-26,토요일,2597.4,5056.0,98.979,1892.5,1600.91,1401.79,928.86,20.7,29.3,12.0,0.0,0.0,17.3
2018-05-27,일요일,0.0,0.0,98.979,1893.38,1602.06,1402.69,929.53,21.0,27.7,14.6,0.0,0.0,13.1
2018-05-28,월요일,3973.4,4089.0,98.979,1894.05,1603.52,1404.41,930.64,20.8,27.0,15.4,0.0,0.0,11.6
2018-05-29,화요일,4119.6,5305.0,98.979,1896.11,1605.58,1406.3,932.17,23.3,29.3,17.6,0.0,0.0,11.7
2018-05-30,수요일,2957.8,4290.0,98.979,1896.9,1606.68,1407.45,933.62,22.0,25.7,17.9,0.0,0.0,7.800000000000001
2018-05-31,목요일,2379.8,3678.0,98.979,1897.57,1607.24,1407.94,934.24,19.7,26.4,14.1,0.0,0.0,12.3
2018-06-01,금요일,3131.8,5351.0,98.779,1898.17,1608.43,1409.17,935.11,22.7,31.4,13.9,0.0,0.0,17.5
2018-06-02,토요일,2313.6,7048.0,98.779,1897.99,1608.89,1409.56,935.76,23.4,32.3,14.7,0.0,0.0,17.599999999999998
2018-06-03,일요일,0.0,0.0,98.779,1898.17,1609.16,1409.65,936.31,22.3,30.9,14.9,0.0,0.0,15.999999999999998
2018-06-04,월요일,3783.0,8984.0,98.779,1899.25,1609.5,1410.35,936.64,22.0,29.5,15.5,0.0,0.0,14.0
2018-06-05,화요일,5132.6,6081.0,98.779,1899.04,1609.7,1410.54,937.2,21.1,25.8,17.8,0.0,0.0,8.0
2018-06-06,수요일,5889.2,6454.0,98.779,1899.29,1609.97,1410.63,937.55,23.3,30.7,16.5,0.0,0.0,14.2
2018-06-07,목요일,4541.6,5868.0,98.779,1899.18,1610.24,1411.08,938.23,24.7,31.8,17.7,0.0,0.0,14.1
2018-06-08,금요일,4697.0,8135.0,98.779,1899.01,1610.24,1411.09,938.87,22.5,27.9,18.5,0.0,0.0,9.4
2018-06-09,토요일,7288.8,6034.0,98.779,1898.44,1610.19,1411.05,939.01,22.3,28.9,16.7,0.0,0.0,12.2
2018-06-10,일요일,0.0,0.0,98.779,1898.32,1610.14,1410.76,938.97,21.2,25.5,17.8,0.0,0.0,7.699999999999999
2018-06-11,월요일,7078.8,6908.0,98.779,1897.6,1610.26,1411.17,939.11,18.8,24.5,16.5,0.0,26.4,8.0
2018-06-12,화요일,7927.6,5869.0,98.779,1897.5,1610.18,1411.17,939.2,20.6,25.9,17.4,0.0,15.2,8.5
2018-06-13,수요일,8203.0,6060.0,98.779,1897.5,1610.03,1410.92,939.37,21.8,28.0,16.7,0.0,0.0,11.3
2018-06-14,목요일,7784.8,6782.0,98.779,1898.97,1609.97,1410.92,939.26,22.0,27.7,17.3,0.0,0.0,10.4
2018-06-15,금요일,7778.0,7001.0,98.779,1899.21,1609.74,1410.74,939.63,21.1,25.5,17.2,0.0,0.0,8.3
2018-06-16,토요일,8315.4,7066.0,98.779,1899.31,1609.59,1410.54,939.86,21.7,28.2,15.7,0.0,0.0,12.5
2018-06-17,일요일,0.0,0.0,98.779,1899.63,1609.55,1410.29,939.86,21.7,28.4,15.3,0.0,0.0,13.099999999999998
2018-06-18,월요일,13797.6,6389.0,98.779,1898.24,1609.32,1410.41,939.88,24.2,31.1,17.9,0.0,0.0,13.200000000000005
2018-06-19,화요일,10753.4,6419.0,98.779,1897.88,1609.16,1410.18,939.85,21.3,24.5,19.0,0.0,1.1,5.5
2018-06-20,수요일,11242.8,5989.0,98.779,1896.8,1608.89,1409.99,939.51,22.9,28.3,17.5,0.0,0.0,10.8
2018-06-21,목요일,12479.8,5815.0,98.779,1896.51,1608.58,1409.74,939.67,22.5,29.6,16.4,0.0,0.0,13.200000000000005
2018-06-22,금요일,14787.0,5865.0,98.779,1897.06,1608.32,1409.47,939.81,23.6,30.6,15.8,0.0,0.0,14.8
2018-06-23,토요일,17513.4,5421.0,98.779,1896.91,1608.12,1409.21,939.62,23.6,30.7,18.5,0.0,0.0,12.2
2018-06-24,일요일,0.0,0.0,98.779,1896.98,1608.06,1408.97,939.58,24.7,33.6,16.0,0.0,0.0,17.6
2018-06-25,월요일,22587.0,5571.0,98.779,1896.68,1608.02,1409.22,939.71,25.9,34.3,17.8,0.0,0.0,16.499999999999996
2018-06-26,화요일,19211.0,5292.0,98.779,1896.69,1607.73,1408.74,939.71,24.8,28.2,20.3,0.0,2.8,7.899999999999999
2018-06-27,수요일,16721.0,4750.0,98.779,1896.47,1607.61,1408.69,939.72,24.8,28.9,22.5,0.0,117.1,6.399999999999999
2018-06-28,목요일,18779.0,5019.0,98.779,1896.79,1607.56,1408.6,939.89,22.4,23.7,21.3,0.0,49.5,2.3999999999999986
2018-06-29,금요일,22938.0,4877.0,98.779,1896.25,1607.6,1408.74,939.61,24.6,30.2,21.2,0.0,0.8,9.0
2018-06-30,토요일,30781.2,4737.0,98.779,1896.81,1607.63,1408.65,939.47,22.5,26.0,20.3,0.0,12.6,5.699999999999999
2018-07-01,일요일,0.0,0.0,98.59,1897.87,1607.66,1408.44,939.43,23.9,28.1,19.8,0.0,54.6,8.3
2018-07-02,월요일,24726.8,4957.0,98.59,1898.02,1607.83,1408.72,939.65,24.7,28.2,22.4,0.0,28.2,5.800000000000001
2018-07-03,화요일,27527.6,5361.0,98.59,1898.64,1608.19,1409.08,939.95,24.5,26.5,22.7,0.0,0.1,3.8000000000000007
2018-07-04,수요일,34479.6,5080.0,98.59,1898.63,1608.49,1409.42,939.85,26.4,31.8,21.9,0.0,0.0,9.900000000000002
2018-07-05,목요일,42582.0,4901.0,98.59,1897.87,1608.67,1409.56,940.3,24.4,28.2,22.5,0.0,6.9,5.699999999999999
2018-07-06,금요일,49905.0,4880.0,98.59,1897.44,1608.89,1409.83,940.53,22.7,25.0,21.1,0.0,0.7,3.899999999999999
2018-07-07,토요일,59835.0,4792.0,98.59,1897.93,1609.18,1410.0,940.58,22.9,27.0,19.9,0.0,0.0,7.100000000000001
2018-07-08,일요일,0.0,0.0,98.59,1897.97,1609.27,1409.91,940.59,22.0,26.3,19.2,0.0,0.0,7.100000000000001
2018-07-09,월요일,67759.0,4903.0,98.59,1897.07,1609.44,1410.25,940.89,21.4,22.7,20.2,0.0,2.1,2.5
2018-07-10,화요일,54799.0,4859.0,98.59,1897.21,1609.85,1410.79,941.0,26.0,29.6,21.1,0.0,0.0,8.5
2018-07-11,수요일,67697.0,4816.0,98.59,1897.67,1610.24,1411.21,941.24,27.2,31.7,22.8,0.0,0.0,8.899999999999999
2018-07-12,목요일,69425.0,4546.0,98.59,1897.84,1610.57,1411.57,941.55,27.9,33.5,22.2,0.0,0.0,11.3
2018-07-13,금요일,80562.0,4659.0,98.59,1897.72,1610.76,1411.84,941.74,29.1,33.8,25.6,0.0,0.0,8.199999999999996
2018-07-14,토요일,92841.0,4703.0,98.59,1897.22,1610.99,1412.03,942.05,28.4,34.0,24.8,0.0,0.0,9.2
2018-07-15,일요일,0.0,0.0,98.59,1897.53,1611.22,1411.97,942.24,29.1,35.6,24.2,0.0,0.0,11.400000000000002
2018-07-16,월요일,126442.0,4662.0,98.59,1898.52,1611.42,1412.52,942.52,28.5,34.8,22.9,0.0,0.0,11.9
2018-07-17,화요일,117333.0,4449.0,98.59,1898.76,1611.64,1412.7,942.65,28.6,34.7,23.6,0.0,0.0,11.1
2018-07-18,수요일,106387.0,4257.0,98.59,1898.36,1611.69,1412.79,942.89,28.9,34.8,23.9,0.0,0.0,10.9
2018-07-19,목요일,113386.0,4172.0,98.59,1900.49,1611.79,1412.85,942.97,28.6,35.6,23.2,0.0,0.0,12.400000000000002
2018-07-20,금요일,112236.0,4084.0,98.59,1899.67,1611.82,1412.88,942.75,29.4,36.3,23.1,0.0,0.0,13.199999999999996
2018-07-21,토요일,147078.0,4072.0,98.59,1899.99,1611.93,1412.79,943.15,29.4,35.2,24.2,0.0,0.0,11.000000000000004
2018-07-22,일요일,0.0,0.0,98.59,1899.79,1611.97,1412.69,943.38,28.5,33.2,24.0,0.0,0.0,9.200000000000005
2018-07-23,월요일,166165.0,4066.0,98.59,1899.31,1612.09,1413.23,943.45,29.0,35.2,23.4,0.0,0.0,11.800000000000004
2018-07-24,화요일,153772.0,4041.0,98.59,1898.95,1612.21,1413.32,943.52,29.9,35.8,24.2,0.0,0.0,11.599999999999998
2018-07-25,수요일,165716.0,3993.0,98.59,1898.64,1612.29,1413.36,943.61,29.9,35.4,24.7,0.0,0.0,10.7
2018-07-26,목요일,181472.0,3885.0,98.59,1897.26,1612.47,1413.48,944.05,30.0,36.3,24.1,0.0,0.0,12.199999999999996
2018-07-27,금요일,206675.0,3982.0,98.59,1898.15,1612.59,1413.62,944.15,30.8,37.5,25.0,0.0,0.0,12.5
2018-07-28,토요일,227316.0,3835.0,98.59,1899.2,1612.86,1413.71,944.38,28.8,37.5,25.3,0.0,7.4,12.2
2018-07-29,일요일,0.0,0.0,98.59,1899.42,1613.03,1413.7,944.31,29.6,35.8,24.4,0.0,0.0,11.4
2018-07-30,월요일,270887.0,3716.0,98.59,1899.32,1613.2,1414.24,944.33,29.4,33.7,26.6,0.0,0.0,7.100000000000001
2018-07-31,화요일,262773.0,3456.0,98.59,1901.37,1613.82,1414.76,944.49,29.2,35.1,24.1,2.0,0.0,11.0
2018-08-01,수요일,274129.0,3483.0,99.462,1902.36,1614.67,1415.68,944.83,30.2,36.8,23.1,1.3,0.0,13.699999999999996
2018-08-02,목요일,297469.5,3397.0,99.462,1902.29,1615.04,1415.93,944.69,30.1,36.5,24.5,2.3,0.0,12.0
2018-08-03,금요일,356144.0,3597.0,99.462,1902.7,1615.31,1416.14,944.72,29.2,35.4,23.9,3.9,0.0,11.5
2018-08-04,토요일,180614.0,3511.0,99.462,1902.92,1615.62,1416.38,944.37,29.2,36.3,23.8,4.5,0.0,12.499999999999996
2018-08-05,일요일,0.0,0.0,99.462,1902.9,1615.84,1416.37,944.38,29.1,35.1,24.0,3.8,0.0,11.1
2018-08-06,월요일,465972.5,3361.0,99.462,1902.53,1615.97,1416.92,944.73,29.7,37.2,23.7,6.3,0.0,13.500000000000004
2018-08-07,화요일,405518.0,3212.0,99.462,1902.95,1616.6,1417.51,944.81,28.1,36.0,24.8,6.3,90.8,11.2
2018-08-08,수요일,384814.0,3186.0,99.462,1903.48,1616.88,1417.84,945.07,29.6,35.5,24.8,6.1,0.0,10.7
2018-08-09,목요일,401835.0,3124.0,99.462,1902.57,1617.17,1418.0,945.49,29.1,35.3,24.2,4.6,0.0,11.099999999999998
2018-08-10,금요일,415856.0,3264.0,99.462,1903.15,1617.37,1418.28,945.77,28.6,34.2,24.9,7.9,1.8,9.300000000000004
2018-08-11,토요일,417906.5,3620.0,99.462,1904.02,1617.58,1418.4,945.99,27.8,31.4,24.0,6.1,0.0,7.399999999999999
2018-08-12,일요일,0.0,0.0,99.462,1904.12,1617.82,1418.42,945.7,28.1,33.8,24.3,7.4,0.0,9.499999999999996
2018-08-13,월요일,561412.0,3536.0,99.462,1904.03,1618.03,1419.0,946.07,29.3,35.0,24.2,4.9,0.0,10.8
2018-08-14,화요일,506824.4,3529.0,99.462,1905.02,1618.46,1419.33,946.34,29.6,36.8,23.2,5.3,0.0,13.599999999999998
2018-08-15,수요일,503980.0,3458.0,99.462,1904.75,1618.68,1419.48,946.46,29.3,37.0,23.5,6.8,0.6,13.5
2018-08-16,목요일,540505.4,3372.0,99.462,1904.82,1618.9,1419.78,946.69,26.9,32.6,24.6,8.3,0.0,8.0
2018-08-17,금요일,482732.6,3616.0,99.462,1904.78,1619.02,1420.04,946.73,25.3,29.9,22.3,3.4,0.0,7.599999999999998
2018-08-18,토요일,536889.0,3683.0,99.462,1906.33,1619.08,1419.85,946.88,24.9,31.4,20.2,3.0,0.0,11.2
2018-08-19,일요일,0.0,0.0,99.462,1906.43,1619.18,1419.81,946.92,25.7,32.6,19.0,4.9,0.0,13.6
2018-08-20,월요일,719416.0,3479.0,99.462,1906.56,1619.34,1420.23,947.13,26.6,31.3,21.0,5.0,0.0,10.3
2018-08-21,화요일,698045.5,3260.0,99.462,1905.72,1619.46,1420.25,947.5,27.0,34.3,20.7,3.5,0.0,13.599999999999998
2018-08-22,수요일,754875.0,2953.0,99.462,1905.61,1619.51,1420.43,947.67,28.9,34.2,23.0,6.4,0.0,11.200000000000005
2018-08-23,목요일,640197.0,2932.0,99.462,1906.04,1619.69,1420.42,947.89,25.7,28.1,24.3,9.9,32.3,3.8000000000000007
2018-08-24,금요일,307047.0,3271.0,99.462,1906.04,1619.75,1420.54,947.98,25.9,28.7,23.3,6.5,8.0,5.399999999999999
2018-08-25,토요일,369756.0,3764.0,99.462,1905.8,1619.82,1420.57,948.06,24.6,28.5,21.2,9.4,0.0,7.300000000000001
2018-08-26,일요일,0.0,0.0,99.462,1905.59,1619.91,1420.47,947.96,22.4,24.8,20.9,9.2,158.9,3.900000000000002
2018-08-27,월요일,683837.0,3557.0,99.462,1905.71,1620.05,1420.91,948.17,23.2,24.2,22.4,9.9,97.5,1.8000000000000007
2018-08-28,화요일,413997.0,3686.0,99.462,1905.6,1620.35,1421.24,948.16,26.9,32.7,22.8,7.0,0.5,9.900000000000002
2018-08-29,수요일,621015.0,3208.0,99.462,1905.59,1620.52,1421.42,948.38,26.9,31.8,21.9,5.4,0.0,9.900000000000002
2018-08-30,목요일,825536.0,2789.0,99.462,1906.02,1620.72,1421.6,948.86,25.8,29.3,24.2,7.0,8.9,5.100000000000001
2018-08-31,금요일,779898.5,2689.0,99.462,1906.35,1620.87,1421.8,949.36,24.1,26.5,22.3,9.0,37.8,4.199999999999999
2018-09-01,토요일,718495.0,2846.0,100.221,1907.43,1621.68,1422.57,949.45,24.7,28.4,22.0,5.9,0.0,6.399999999999999
2018-09-02,일요일,0.0,0.0,100.221,1908.09,1621.97,1422.73,949.25,22.2,25.5,20.8,6.6,1.2,4.699999999999999
2018-09-03,월요일,1010022.0,2918.0,100.221,1908.43,1622.48,1423.48,949.68,24.8,29.0,21.2,9.0,4.2,7.800000000000001
2018-09-04,화요일,761745.0,2784.0,100.221,1910.09,1623.19,1424.3,950.09,23.0,29.1,18.1,4.1,48.5,11.0
2018-09-05,수요일,737535.0,2865.0,100.221,1910.69,1624.11,1425.34,950.48,22.1,29.1,16.5,5.5,0.0,12.6
2018-09-06,목요일,851470.0,2841.0,100.221,1911.74,1625.25,1426.48,951.12,21.7,25.4,18.0,9.6,0.1,7.399999999999999
2018-09-07,금요일,820396.5,2899.0,100.221,1912.28,1626.47,1427.59,951.8,20.5,23.9,17.5,10.0,10.3,6.399999999999999
2018-09-08,토요일,746330.0,3099.0,100.221,1913.24,1627.25,1428.41,952.6,18.6,24.3,14.7,5.5,0.0,9.6
2018-09-09,일요일,0.0,0.0,100.221,1913.44,1627.74,1428.68,952.81,19.8,28.4,12.8,1.0,0.0,15.599999999999998
2018-09-10,월요일,927118.0,3196.0,100.221,1912.86,1628.48,1429.71,953.32,20.9,26.3,15.0,3.3,0.0,11.3
2018-09-11,화요일,814759.0,3199.0,100.221,1915.95,1630.11,1431.43,954.24,20.2,24.3,15.4,6.0,0.0,8.9
2018-09-12,수요일,835622.0,3191.0,100.221,1916.67,1631.5,1432.96,955.39,21.9,28.1,14.5,5.3,0.0,13.6
2018-09-13,목요일,788023.0,3186.0,100.221,1917.67,1633.36,1434.86,957.03,21.8,24.4,19.9,9.5,0.9,4.5
2018-09-14,금요일,783784.0,3152.0,100.221,1919.47,1635.32,1436.87,958.34,22.8,26.2,19.5,9.3,1.3,6.699999999999999
2018-09-15,토요일,714230.5,3216.0,100.221,1919.96,1637.02,1438.44,959.56,22.5,24.2,21.4,7.8,3.6,2.8000000000000007
2018-09-16,일요일,1485.0,3263.0,100.221,1920.56,1637.9,1439.13,960.21,23.2,28.9,20.5,7.6,0.3,8.399999999999999
2018-09-17,월요일,875290.0,3257.0,100.221,1920.42,1639.2,1440.96,960.69,21.9,28.3,18.0,5.9,0.2,10.3
2018-09-18,화요일,700498.0,3209.0,100.221,1922.66,1640.92,1442.51,961.78,20.9,28.7,14.8,2.1,0.0,13.9
2018-09-19,수요일,751829.0,3268.0,100.221,1923.27,1642.42,1444.07,962.79,20.2,24.5,15.1,9.8,0.0,9.4
2018-09-20,목요일,702931.6,3361.0,100.221,1924.84,1644.0,1445.58,963.85,21.1,24.0,19.3,8.3,0.7,4.699999999999999
2018-09-21,금요일,713636.0,3431.0,100.221,1925.84,1645.7,1447.27,964.73,19.9,21.6,18.0,9.1,20.0,3.6000000000000014
2018-09-22,토요일,635244.0,3484.0,100.221,1926.67,1647.81,1449.34,965.74,19.9,27.3,15.0,5.6,0.0,12.3
2018-09-23,일요일,44600.0,4289.0,100.221,1927.26,1649.04,1450.34,966.49,18.3,25.8,12.3,7.1,0.0,13.5
2018-09-24,월요일,0.0,0.0,100.221,1926.54,1649.62,1450.83,967.18,15.9,22.2,10.3,6.6,0.0,11.9
2018-09-25,화요일,0.0,0.0,100.221,1927.3,1650.2,1451.35,967.76,16.5,24.1,7.1,3.6,0.0,17.0
2018-09-26,수요일,0.0,0.0,100.221,1926.56,1650.45,1451.71,968.12,19.2,22.9,15.0,5.4,0.0,7.899999999999999
2018-09-27,목요일,309006.0,3696.0,100.221,1926.98,1651.41,1453.05,968.87,18.5,25.1,11.3,2.0,0.0,13.8
